method,seed,epoch,interval,global_update_index,interval_steps,feedback_type,update_after_step,applies_from_step,layer,E_G_norm,correction_G_norm,K_G_min_eigenvalue,K_G_max_eigenvalue,E_A_norm,correction_A_norm,K_A_min_eigenvalue,K_A_max_eigenvalue
Residual-Clean,7,2,1,5,47,summed_grad,47,48,conv2,4.36205344634896e-08,0.01860673492577739,0.9048374180359595,1.0107777046014361,2.3425512811502164e-07,0.00900456634741566,0.9048374180359596,1.0023109785285216
Residual-Clean,7,2,1,5,47,summed_grad,47,48,fc1,1.1576955337910138e-07,0.015958037881137744,0.9048374180359594,1.0043291217628594,1.911303436082662e-06,0.0024671210364065428,0.9048374180359597,1.0001431974625203
Residual-Clean,7,2,1,5,47,summed_grad,47,48,fc2,3.3687319293774566e-08,0.04931017721352779,0.9064785320874582,1.072510103598329,1.1217303542325368e-06,0.008693501372166179,0.9048374180359592,1.0013764501874929
Residual-Clean,7,2,2,6,47,summed_grad,94,95,conv1,4.1140005444861977e-08,0.05141290871724253,0.9362944670178218,1.0172195919476696,2.4035535290431585e-08,0.0702058521088548,0.9542485159383829,1.0226561014788627
Residual-Clean,7,2,2,6,47,summed_grad,94,95,conv2,2.0438827616695056e-08,0.037980640303432414,0.9048374180359599,1.019837600492245,1.378589489729695e-07,0.01801084748299993,0.90483741803596,1.0034242873761443
Residual-Clean,7,2,2,6,47,summed_grad,94,95,fc1,9.292653965062483e-08,0.0299727520624521,0.9048374180359596,1.004405906181564,1.45406840627881e-06,0.004537617682016798,0.9048374180359599,1.000158779769934
Residual-Clean,7,2,2,6,47,summed_grad,94,95,fc2,2.576403599452423e-08,0.08137620224272306,0.9433503149215658,1.0621195573819204,8.953114011446985e-07,0.01586410916409172,0.9048374180359599,1.0014992981690738
Residual-Clean,7,2,3,7,47,summed_grad,141,142,conv1,2.8916008328017554e-08,0.06471770859732888,0.9608624880704892,1.0124069910562419,1.7448556140047716e-08,0.0854490889721825,0.9649486540226496,1.0172706941313845
Residual-Clean,7,2,3,7,47,summed_grad,141,142,conv2,1.6760454274905418e-08,0.053462459034616064,0.9169251416795836,1.018293392630746,1.2452876177073166e-07,0.026345981941645266,0.9048374180359599,1.0034865485507882
Residual-Clean,7,2,3,7,47,summed_grad,141,142,fc1,8.009503300761774e-08,0.042592126653015754,0.9048374180359599,1.0042423274930428,1.3377058276974255e-06,0.006302893267173176,0.9048374180359599,1.0001450097550377
Residual-Clean,7,2,3,7,47,summed_grad,141,142,fc2,2.7424299741474203e-08,0.11715428501665735,0.9215374445231989,1.0614581935489247,8.608201433554398e-07,0.02217511969379234,0.90483741803596,1.0015561398407455
Residual-Clean,7,2,4,8,47,summed_grad,188,189,conv1,2.19860084060913e-08,0.07435429123126851,0.9697077231142155,1.0101842484953556,1.283070046821577e-08,0.09687493819737097,0.9802385588853161,1.013437585249292
Residual-Clean,7,2,4,8,47,summed_grad,188,189,conv2,1.5498303146917396e-08,0.06671036050543971,0.9404931098214773,1.0200207015609297,1.3923327350294045e-07,0.03340161458199598,0.90483741803596,1.003121116997797
Residual-Clean,7,2,4,8,47,summed_grad,188,189,fc1,7.388729195211928e-08,0.053844913954944354,0.90483741803596,1.0041852922712569,1.2797315181424049e-06,0.007900593619272617,0.9048374180359586,1.0001425175623841
Residual-Clean,7,2,4,8,47,summed_grad,188,189,fc2,3.6182068576040096e-08,0.15930519718020644,0.9048374180359593,1.0748397474698765,1.3032467594591333e-06,0.026367885428405125,0.9048374180359597,1.001336082499383
Residual-Clean,7,3,1,9,47,summed_grad,47,48,conv1,3.7549717516222696e-08,0.03167184316009857,0.9048374180359591,1.0223731478669775,2.25100527030567e-08,0.04732799871487381,0.9048374180359597,1.0444672147146041
Residual-Clean,7,3,1,9,47,summed_grad,47,48,conv2,1.3681433899915056e-08,0.02098336077189907,0.9048374180359597,1.0179376371045181,9.45356069087933e-08,0.008999117980874237,0.9048374180359594,1.0028289100176884
Residual-Clean,7,3,1,9,47,summed_grad,47,48,fc1,7.456366803109161e-08,0.014973327046198626,0.90483741803596,1.0040104237820036,1.1024741718875428e-06,0.002486904805488218,0.9048374180359603,1.000159072598773
Residual-Clean,7,3,1,9,47,summed_grad,47,48,fc2,3.286818326542197e-08,0.03547571480895049,0.9048374180359596,1.0377275348256376,7.77020387826168e-07,0.008951620866005226,0.9048374180359594,1.0014379161857732
Residual-Clean,7,3,2,10,47,summed_grad,94,95,conv1,2.1744888687977605e-08,0.05771271409465091,0.9287720210674802,1.0244970189369456,1.3957699320103197e-08,0.07630467061950744,0.9388231639578709,1.0319363007676652
Residual-Clean,7,3,2,10,47,summed_grad,94,95,conv2,1.3235745777749072e-08,0.03987624837575251,0.9048374180359596,1.0185843080845687,9.564547717348024e-08,0.01664331446495479,0.9048374180359591,1.0030859965599312
Residual-Clean,7,3,2,10,47,summed_grad,94,95,fc1,6.339059423950568e-08,0.0290749345336119,0.90483741803596,1.0044306211596095,8.903929575695163e-07,0.004579640421285385,0.9048374180359599,1.0001790681538936
Residual-Clean,7,3,2,10,47,summed_grad,94,95,fc2,1.9643636301303698e-08,0.06048454131458485,0.9431720416846568,1.0453286004454552,5.928045800112073e-07,0.01679998330571982,0.9048374180359601,1.0017018891413152
Residual-Clean,7,3,3,11,47,summed_grad,141,142,conv1,1.527935438436998e-08,0.07471200263478629,0.9534587375661672,1.019995029739974,1.0018575946743969e-08,0.09611638021245704,0.9597482089479411,1.0244713628220388
Residual-Clean,7,3,3,11,47,summed_grad,141,142,conv2,1.1526376347077743e-08,0.061027750395225594,0.9048374180359596,1.0268685753805906,1.0639357805543621e-07,0.02349624613778244,0.9048374180359596,1.0027382494292725
Residual-Clean,7,3,3,11,47,summed_grad,141,142,fc1,6.078856328045452e-08,0.04149254819483563,0.9048374180359595,1.004324767432157,1.0761595841753037e-06,0.006294009981647432,0.9048374180359595,1.0001400919999075
Residual-Clean,7,3,3,11,47,summed_grad,141,142,fc2,1.712115404564865e-08,0.08173724661278708,0.9574673989607042,1.0415087132952543,5.84710362115868e-07,0.023627896372760346,0.9048374180359596,1.0015534757272475
Residual-Clean,7,3,4,12,47,summed_grad,188,189,conv1,1.3308485067954654e-08,0.08896791673357587,0.9538665706531705,1.018486745601875,9.088937078045127e-09,0.1139601964699745,0.9645718068488851,1.024354283594762
Residual-Clean,7,3,4,12,47,summed_grad,188,189,conv2,1.1156016470378076e-08,0.08182745722066556,0.9048374180359592,1.0293923142869081,1.1232377436930604e-07,0.03097865852699755,0.9048374180359595,1.003015444862593
Residual-Clean,7,3,4,12,47,summed_grad,188,189,fc1,5.7507390766350636e-08,0.05257585258401588,0.9048374180359594,1.0042163892297105,9.614957377234654e-07,0.007935992424227475,0.9048374180359591,1.0001527481804116
Residual-Clean,7,3,4,12,47,summed_grad,188,189,fc2,2.0674203052365402e-08,0.10498463515212582,0.9287756251649962,1.0458256757214757,6.84466750094769e-07,0.02976184819373816,0.9048374180359594,1.001427063745004
Residual-Clean,7,4,1,13,47,summed_grad,47,48,conv1,1.4593507064015757e-08,0.034929576783318046,0.9048374180359595,1.0346435561212297,1.097254053838593e-08,0.04894286963152982,0.907297902533676,1.050488816045774
Residual-Clean,7,4,1,13,47,summed_grad,47,48,conv2,1.3467311629905477e-08,0.02584923914994802,0.9048374180359596,1.0211201218639856,1.1858970457771172e-07,0.008581439822821654,0.9048374180359594,1.0019993150122255
Residual-Clean,7,4,1,13,47,summed_grad,47,48,fc1,5.259348127151193e-08,0.014396365377378253,0.9048374180359597,1.0039504420230123,8.577274657639887e-07,0.0024693224231315137,0.90483741803596,1.0001470310336322
Residual-Clean,7,4,1,13,47,summed_grad,47,48,fc2,1.5984156605709885e-08,0.04742063102270556,0.9048374180359594,1.0654927671350682,4.890043522191011e-07,0.009152924176307423,0.9048374180359603,1.0014779927908288
Residual-Clean,7,4,2,14,47,summed_grad,94,95,conv1,1.0885274716071075e-08,0.06719083490211988,0.9121571625532878,1.0449913769443788,9.070220258621314e-09,0.08733694413855353,0.9222238505117413,1.0442141062962094
Residual-Clean,7,4,2,14,47,summed_grad,94,95,conv2,8.22591046963905e-09,0.0480564105656084,0.9048374180359601,1.029990062759582,7.91044634433195e-08,0.016741856987503956,0.90483741803596,1.0028491699919724
Residual-Clean,7,4,2,14,47,summed_grad,94,95,fc1,6.042522980315658e-08,0.025415926775406838,0.9048374180359596,1.0033941194928464,9.906627636209495e-07,0.004540810874520807,0.9048374180359591,1.0001447081546655
Residual-Clean,7,4,2,14,47,summed_grad,94,95,fc2,1.9852095676770433e-08,0.08730696868624638,0.9048374180359596,1.0761911868714173,6.787825031492887e-07,0.01674581880587178,0.9048374180359591,1.0014978179680236
Residual-Clean,7,4,3,15,47,summed_grad,141,142,conv1,1.4671889318258209e-08,0.09636278872820038,0.9048374180359597,1.036312774392885,1.0822353603684048e-08,0.13087422399966528,0.9048374180359596,1.050377426837331
Residual-Clean,7,4,3,15,47,summed_grad,141,142,conv2,7.395580655633076e-09,0.0668466124203568,0.9048374180359597,1.0257874180514337,6.397225194119304e-08,0.024514849772102856,0.90483741803596,1.0034461365961147
Residual-Clean,7,4,3,15,47,summed_grad,141,142,fc1,5.7769225372626696e-08,0.03616201800647431,0.9048374180359593,1.003616548935792,9.295596635669789e-07,0.006372989191873304,0.9048374180359593,1.000149531394657
Residual-Clean,7,4,3,15,47,summed_grad,141,142,fc2,2.6639747519070675e-08,0.11283182656685677,0.9048374180359596,1.0584243552832815,9.170230606551137e-07,0.023132729581649195,0.9048374180359594,1.0012810281641642
Residual-Clean,7,4,4,16,47,summed_grad,188,189,conv1,1.1379011937748453e-08,0.12407504979596523,0.9048374180359595,1.0431345339355351,8.505650334252425e-09,0.16527532128707412,0.9208669300247561,1.0450240281108953
Residual-Clean,7,4,4,16,47,summed_grad,188,189,conv2,8.004335314109055e-09,0.08596492106223488,0.9048374180359599,1.0290518277460674,7.877340629308232e-08,0.032195439634899826,0.9048374180359601,1.003452849971361
Residual-Clean,7,4,4,16,47,summed_grad,188,189,fc1,5.316951786822534e-08,0.0480715865695922,0.9048374180359599,1.0046170347925392,8.96827030037647e-07,0.008002787079978731,0.904837418035959,1.000156807799469
Residual-Clean,7,4,4,16,47,summed_grad,188,189,fc2,2.5154336315660906e-08,0.13664341662582688,0.9048374180359592,1.0602215559749837,9.432053619582512e-07,0.028899438852476284,0.9048374180359592,1.0012842178494483
Residual-Clean,7,5,1,17,47,summed_grad,47,48,conv1,1.577625880196189e-08,0.031015927387646514,0.9048374180359594,1.0305715867536764,1.163531344957974e-08,0.04361746428092765,0.9048374180359592,1.0436099123079872
Residual-Clean,7,5,1,17,47,summed_grad,47,48,conv2,1.543539799934521e-08,0.02289498332865063,0.9048374180359593,1.017725077230326,1.5753351664532296e-07,0.00848861073738498,0.9048374180359601,1.0017152878229205
Residual-Clean,7,5,1,17,47,summed_grad,47,48,fc1,5.552305030387368e-08,0.014188381818517998,0.9048374180359599,1.0038675879149157,8.816160753570819e-07,0.0024784793524251494,0.9048374180359603,1.0001504217340962
Residual-Clean,7,5,1,17,47,summed_grad,47,48,fc2,1.3116989608417742e-08,0.04211231760929557,0.9048374180359594,1.0488658699062994,3.7139697200013513e-07,0.008890578817581695,0.9048374180359596,1.001308227657891
Residual-Clean,7,5,2,18,47,summed_grad,94,95,conv1,1.9351149348007897e-08,0.05877441253568231,0.9048374180359594,1.0310527763922808,1.454286114545983e-08,0.08310655834412153,0.9048374180359593,1.0409086293719885
Residual-Clean,7,5,2,18,47,summed_grad,94,95,conv2,1.4771298509306547e-08,0.038867549966274416,0.9048374180359601,1.0155467222204833,1.3898661473416737e-07,0.01635066332644192,0.9048374180359593,1.0019927037586103
Residual-Clean,7,5,2,18,47,summed_grad,94,95,fc1,5.250400738187092e-08,0.027073428900627004,0.9048374180359596,1.0041794157887765,8.306863974340374e-07,0.004651109981293065,0.9048374180359591,1.0001607868979103
Residual-Clean,7,5,2,18,47,summed_grad,94,95,fc2,9.305227169916595e-09,0.07106707266945994,0.9299257582648278,1.048970038509004,2.911647559345033e-07,0.016884510394625966,0.9048374180359592,1.0014558214521616
Residual-Clean,7,5,3,19,47,summed_grad,141,142,conv1,1.4183692509464011e-08,0.08813530819234218,0.9048374180359599,1.046971209953787,1.1930287470781659e-08,0.12884585183023908,0.9088139639218,1.0606642184225554
Residual-Clean,7,5,3,19,47,summed_grad,141,142,conv2,1.0153994462830933e-08,0.058085099126751714,0.90483741803596,1.0256361794626245,1.0496364914449048e-07,0.02309275110202114,0.9048374180359597,1.0024828494977627
Residual-Clean,7,5,3,19,47,summed_grad,141,142,fc1,4.73296644837951e-08,0.03920016230273331,0.9048374180359597,1.0043850030026062,6.708098564173998e-07,0.0065580495457825076,0.9048374180359596,1.0001907147816433
Residual-Clean,7,5,3,19,47,summed_grad,141,142,fc2,9.46976411636382e-09,0.09980572975278423,0.9149919253089863,1.0475809558186566,2.582357785824407e-07,0.02428074214752665,0.9048374180359596,1.001680640759287
Residual-Clean,7,5,4,20,47,summed_grad,188,189,conv1,9.503129014620613e-09,0.10561802285188364,0.9311148500197197,1.0426602679573915,9.328692883207382e-09,0.16265227986113895,0.9348680745056512,1.0527348962441583
Residual-Clean,7,5,4,20,47,summed_grad,188,189,conv2,1.1752439230779607e-08,0.07512873555030274,0.9048374180359597,1.0358958642093508,1.389755117885696e-07,0.02945587636364404,0.9048374180359599,1.0025258612669279
Residual-Clean,7,5,4,20,47,summed_grad,188,189,fc1,5.122467028147783e-08,0.0499883103363614,0.9048374180359596,1.004238452099066,7.773336642460897e-07,0.008163139627604253,0.9048374180359587,1.0001765356390326
Residual-Clean,7,5,4,20,47,summed_grad,188,189,fc2,1.1232688221946056e-08,0.12909633178604626,0.9048374180359596,1.047760108518375,2.938859930444568e-07,0.03094354274711419,0.9048374180359594,1.0015978821146183
