task,method,source,beta,epoch,layer,group,trace_S,d_total,tau,condition_S,log_eigenvalue_spread_S,effective_rank_S,A_condition_raw,G_condition_raw,A_eigenvalue_min,A_eigenvalue_max,G_eigenvalue_min,G_eigenvalue_max,cosA,relative_error_A,cosG,relative_error_G,n
vit,dp_kfm_a,public,1.0,4,blocks.0.mlp.fc1,mlp_fc1,262467.986231093,5526346,1.2431420901367165,185312.48958582312,2.7339014954328493,4078.1207174706506,185312.48958582312,,0.0010000000094113,185.312491329863,,,0.9994073167169516,0.0794465230906335,,,1
vit,dp_kfm_a,public,1.0,4,blocks.0.mlp.fc2,mlp_fc2,61888.49143488562,5526346,1.2431420901367165,110488.27459880656,1.7366947169991542,1343.0517438498969,110488.27459880656,,0.0010055891635326,111.10581163397616,,,0.9983346239331868,0.1228445892360901,,,1
vit,dp_kfm_a,public,1.0,4,blocks.1.attn.k_proj,attention_qkv,29600.99575622191,5526346,1.2431420901367165,32074.12662501213,2.305612043196786,3383.152170272308,32074.12662501213,,0.0010000000010369,32.074126658271204,,,0.9971597608465936,0.0874764288962121,,,1
vit,dp_kfm_a,public,1.0,4,blocks.1.attn.out_proj,attention_out,13590.08754609439,5526346,1.2431420901367165,24565.215962101047,1.8483271344077623,1275.058281725666,24565.215962101047,,0.0011385515916176,27.96876573208235,,,0.996579026216475,0.1245436236699721,,,1
vit,dp_kfm_a,public,1.0,4,blocks.1.attn.q_proj,attention_qkv,29600.99575622191,5526346,1.2431420901367165,32074.12662501213,2.305612043196786,3383.152170272308,32074.12662501213,,0.0010000000010369,32.074126658271204,,,0.9971597608465936,0.0874764288962121,,,1
vit,dp_kfm_a,public,1.0,4,blocks.1.attn.v_proj,attention_qkv,29600.99575622191,5526346,1.2431420901367165,32074.12662501213,2.305612043196786,3383.152170272308,32074.12662501213,,0.0010000000010369,32.074126658271204,,,0.9971597608465936,0.0874764288962121,,,1
vit,dp_kfm_a,public,1.0,4,blocks.1.mlp.fc1,mlp_fc1,175115.86251590724,5526346,1.2431420901367165,68443.05364081159,1.8923942241013825,12725.468707892493,68443.05364081159,,0.001000041415343,68.44588823335637,,,0.9983328938349332,0.0685244600599463,,,1
vit,dp_kfm_a,public,1.0,4,blocks.1.mlp.fc2,mlp_fc2,16870.609294587794,5526346,1.2431420901367165,29454.866424496216,1.516761945422627,3771.887976177586,29454.866424496216,,0.001038243802276,30.581332512102023,,,0.9982075617392768,0.0910528932920415,,,1
vit,dp_kfm_a,public,1.0,4,blocks.10.attn.k_proj,attention_qkv,60399.60045966734,5526346,1.2431420901367165,47713.18199393651,0.950636493226486,14940.950032323091,47713.18199393651,,0.001,47.71318199393651,,,0.973232581998546,0.2304329957541096,,,1
vit,dp_kfm_a,public,1.0,4,blocks.10.attn.out_proj,attention_out,1474.6146573087235,5526346,1.2431420901367165,1163.056466129319,1.0450250222658326,4708.589416503567,1163.056466129319,,0.0023392734814027,2.7207071485903302,,,0.9741235652799746,0.2262031435535248,,,1
vit,dp_kfm_a,public,1.0,4,blocks.10.attn.q_proj,attention_qkv,60399.60045966734,5526346,1.2431420901367165,47713.18199393651,0.950636493226486,14940.950032323091,47713.18199393651,,0.001,47.71318199393651,,,0.973232581998546,0.2304329957541096,,,1
vit,dp_kfm_a,public,1.0,4,blocks.10.attn.v_proj,attention_qkv,60399.60045966734,5526346,1.2431420901367165,47713.18199393651,0.950636493226486,14940.950032323091,47713.18199393651,,0.001,47.71318199393651,,,0.973232581998546,0.2304329957541096,,,1
vit,dp_kfm_a,public,1.0,4,blocks.10.mlp.fc1,mlp_fc1,416105.0797650159,5526346,1.2431420901367165,93989.28692175886,0.999281155852376,52653.68527089851,93989.28692175886,,0.0010001193999825,94.00050924097836,,,0.9757174111414334,0.2190703905375693,,,1
vit,dp_kfm_a,public,1.0,4,blocks.10.mlp.fc2,mlp_fc2,9109.789758639909,5526346,1.2431420901367165,3370.2842664666164,1.1527854831936877,44415.73132419336,3370.2842664666164,,0.001239171559329,4.176360409859637,,,0.938730914770566,0.3469484670417802,,,1
vit,dp_kfm_a,public,1.0,4,blocks.11.attn.k_proj,attention_qkv,63656.72129548452,5526346,1.2431420901367165,57851.91031603673,0.9427549433306124,13950.032083261389,57851.91031603673,,0.001,57.85191031603673,,,0.98001347812171,0.1995764746601084,,,1
vit,dp_kfm_a,public,1.0,4,blocks.11.attn.out_proj,attention_out,2614.328361956221,5526346,1.2431420901367165,1656.7990507376169,1.0802373916380454,4989.567947563117,1656.7990507376169,,0.0029220104253679,4.841184098995056,,,0.968207507868084,0.2521134778060233,,,1
vit,dp_kfm_a,public,1.0,4,blocks.11.attn.q_proj,attention_qkv,63656.72129548452,5526346,1.2431420901367165,57851.91031603673,0.9427549433306124,13950.032083261389,57851.91031603673,,0.001,57.85191031603673,,,0.98001347812171,0.1995764746601084,,,1
vit,dp_kfm_a,public,1.0,4,blocks.11.attn.v_proj,attention_qkv,63656.72129548452,5526346,1.2431420901367165,57851.91031603673,0.9427549433306124,13950.032083261389,57851.91031603673,,0.001,57.85191031603673,,,0.98001347812171,0.1995764746601084,,,1
vit,dp_kfm_a,public,1.0,4,blocks.11.mlp.fc1,mlp_fc1,326419.3140891241,5526346,1.2431420901367165,101398.74143477478,0.9872345311467778,39521.59444462317,101398.74143477478,,0.001,101.3987414347748,,,0.9850207910135124,0.1725325993971579,,,1
vit,dp_kfm_a,public,1.0,4,blocks.11.mlp.fc2,mlp_fc2,10625.683367274934,5526346,1.2431420901367165,22538.559895086422,1.3266933420498714,4317.229697157098,22538.559895086422,,0.0010660925315956,24.02819037707289,,,0.9966142461254835,0.0827778271494551,,,1
vit,dp_kfm_a,public,1.0,4,blocks.2.attn.k_proj,attention_qkv,34756.725827330425,5526346,1.2431420901367165,33879.14688545236,1.820955152619581,4902.5634043867285,33879.14688545236,,0.0010000406447985,33.88052389655282,,,0.9969435183537932,0.0874033925472522,,,1
vit,dp_kfm_a,public,1.0,4,blocks.2.attn.out_proj,attention_out,10981.654204373544,5526346,1.2431420901367165,9905.891280105729,1.8066848089763263,2674.340902440913,9905.891280105729,,0.0016682412193735,16.525416148105542,,,0.9945319024081698,0.118692388781722,,,1
vit,dp_kfm_a,public,1.0,4,blocks.2.attn.q_proj,attention_qkv,34756.725827330425,5526346,1.2431420901367165,33879.14688545236,1.820955152619581,4902.5634043867285,33879.14688545236,,0.0010000406447985,33.88052389655282,,,0.9969435183537932,0.0874033925472522,,,1
vit,dp_kfm_a,public,1.0,4,blocks.2.attn.v_proj,attention_qkv,34756.725827330425,5526346,1.2431420901367165,33879.14688545236,1.820955152619581,4902.5634043867285,33879.14688545236,,0.0010000406447985,33.88052389655282,,,0.9969435183537932,0.0874033925472522,,,1
vit,dp_kfm_a,public,1.0,4,blocks.2.mlp.fc1,mlp_fc1,193816.2002259498,5526346,1.2431420901367165,54305.93186526459,1.5425031444651378,26333.387804188154,54305.93186526459,,0.001,54.30593186526459,,,0.9968253848412594,0.084475204317455,,,1
vit,dp_kfm_a,public,1.0,4,blocks.2.mlp.fc2,mlp_fc2,12513.19385404372,5526346,1.2431420901367165,10861.073963875362,1.4180915500054678,13946.844965701966,10861.073963875362,,0.001113024548917,12.088641949397433,,,0.9950080082913986,0.1072102657578277,,,1
vit,dp_kfm_a,public,1.0,4,blocks.3.attn.k_proj,attention_qkv,47907.23854918572,5526346,1.2431420901367165,53273.39704911992,1.4515592878925858,7089.877206210885,53273.39704911992,,0.001,53.27339704911992,,,0.9960615309293932,0.0932086586393434,,,1
vit,dp_kfm_a,public,1.0,4,blocks.3.attn.out_proj,attention_out,9828.039660963908,5526346,1.2431420901367165,11663.394833087736,1.4738085165117094,1857.9192860732087,11663.394833087736,,0.002049137254308,23.899896864183653,,,0.9937930105276978,0.111904304567179,,,1
vit,dp_kfm_a,public,1.0,4,blocks.3.attn.q_proj,attention_qkv,47907.23854918572,5526346,1.2431420901367165,53273.39704911992,1.4515592878925858,7089.877206210885,53273.39704911992,,0.001,53.27339704911992,,,0.9960615309293932,0.0932086586393434,,,1
vit,dp_kfm_a,public,1.0,4,blocks.3.attn.v_proj,attention_qkv,47907.23854918572,5526346,1.2431420901367165,53273.39704911992,1.4515592878925858,7089.877206210885,53273.39704911992,,0.001,53.27339704911992,,,0.9960615309293932,0.0932086586393434,,,1
vit,dp_kfm_a,public,1.0,4,blocks.3.mlp.fc1,mlp_fc1,197940.2260924448,5526346,1.2431420901367165,64555.60797826381,1.335051834517939,24227.625818387653,64555.60797826381,,0.0010000274185958,64.55737800238701,,,0.9950297603801448,0.1026492057662059,,,1
vit,dp_kfm_a,public,1.0,4,blocks.3.mlp.fc2,mlp_fc2,15776.497175548382,5526346,1.2431420901367165,18139.05895879101,1.3998063230232458,8649.360357685706,18139.05895879101,,0.0010821945963928,19.629991588855063,,,0.9933417322770098,0.1238973070826371,,,1
vit,dp_kfm_a,public,1.0,4,blocks.4.attn.k_proj,attention_qkv,43748.96473462784,5526346,1.2431420901367165,41033.01399828145,1.3539881677353889,7807.349463214961,41033.01399828145,,0.0010000083824284,41.03335795458611,,,0.9941659011597062,0.1123265303867202,,,1
vit,dp_kfm_a,public,1.0,4,blocks.4.attn.out_proj,attention_out,9300.592457456964,5526346,1.2431420901367165,8726.953733468432,1.4940485716508882,1896.7875496875265,8726.953733468432,,0.0021764121446513,18.99344809133131,,,0.9913144139387544,0.1426932369317655,,,1
vit,dp_kfm_a,public,1.0,4,blocks.4.attn.q_proj,attention_qkv,43748.96473462784,5526346,1.2431420901367165,41033.01399828145,1.3539881677353889,7807.349463214961,41033.01399828145,,0.0010000083824284,41.03335795458611,,,0.9941659011597062,0.1123265303867202,,,1
vit,dp_kfm_a,public,1.0,4,blocks.4.attn.v_proj,attention_qkv,43748.96473462784,5526346,1.2431420901367165,41033.01399828145,1.3539881677353889,7807.349463214961,41033.01399828145,,0.0010000083824284,41.03335795458611,,,0.9941659011597062,0.1123265303867202,,,1
vit,dp_kfm_a,public,1.0,4,blocks.4.mlp.fc1,mlp_fc1,189253.4535027338,5526346,1.2431420901367165,55483.26850110442,1.239176453168466,29784.443635457697,55483.26850110442,,0.001,55.483268501104426,,,0.993620619876574,0.1149448402774496,,,1
vit,dp_kfm_a,public,1.0,4,blocks.4.mlp.fc2,mlp_fc2,12785.139793975644,5526346,1.2431420901367165,12776.453871871676,1.3172308728940538,11762.263739186988,12776.453871871676,,0.0011873158748965,15.16968650695728,,,0.9933340491346232,0.125768722254165,,,1
vit,dp_kfm_a,public,1.0,4,blocks.5.attn.k_proj,attention_qkv,47324.858711229535,5526346,1.2431420901367165,46564.64238251499,1.251584450575801,8581.336001824946,46564.64238251499,,0.001,46.56464238251499,,,0.9943390435725432,0.1145863531624256,,,1
vit,dp_kfm_a,public,1.0,4,blocks.5.attn.out_proj,attention_out,8927.68546412836,5526346,1.2431420901367165,4725.798226523889,1.3232868508301594,2919.312904973101,4725.798226523889,,0.0035762660786952,16.9007118922756,,,0.9888889915322292,0.1599259333575972,,,1
vit,dp_kfm_a,public,1.0,4,blocks.5.attn.q_proj,attention_qkv,47324.858711229535,5526346,1.2431420901367165,46564.64238251499,1.251584450575801,8581.336001824946,46564.64238251499,,0.001,46.56464238251499,,,0.9943390435725432,0.1145863531624256,,,1
vit,dp_kfm_a,public,1.0,4,blocks.5.attn.v_proj,attention_qkv,47324.858711229535,5526346,1.2431420901367165,46564.64238251499,1.251584450575801,8581.336001824946,46564.64238251499,,0.001,46.56464238251499,,,0.9943390435725432,0.1145863531624256,,,1
vit,dp_kfm_a,public,1.0,4,blocks.5.mlp.fc1,mlp_fc1,184517.885052448,5526346,1.2431420901367165,51818.951689213776,1.18762017536061,31462.30103863154,51818.951689213776,,0.0010000822462087,51.823213601531045,,,0.9901617937955292,0.1423685409581199,,,1
vit,dp_kfm_a,public,1.0,4,blocks.5.mlp.fc2,mlp_fc2,12653.538139127904,5526346,1.2431420901367165,13188.74622482782,1.2806323873095535,10770.054129389771,13188.74622482782,,0.0012874122699448,16.979353715032374,,,0.9911382726212714,0.1554767197493984,,,1
vit,dp_kfm_a,public,1.0,4,blocks.6.attn.k_proj,attention_qkv,37396.13654541303,5526346,1.2431420901367165,31944.59712334692,1.158788357515744,10269.445907988442,31944.59712334692,,0.001,31.94459712334692,,,0.9877310138153418,0.1612193547072322,,,1
vit,dp_kfm_a,public,1.0,4,blocks.6.attn.out_proj,attention_out,7087.468843245837,5526346,1.2431420901367165,4099.986062953705,1.4111351623277228,2918.088748917885,4099.986062953705,,0.0032292914876063,13.240050092400915,,,0.9810484193430858,0.1939185754199154,,,1
vit,dp_kfm_a,public,1.0,4,blocks.6.attn.q_proj,attention_qkv,37396.13654541303,5526346,1.2431420901367165,31944.59712334692,1.158788357515744,10269.445907988442,31944.59712334692,,0.001,31.94459712334692,,,0.9877310138153418,0.1612193547072322,,,1
vit,dp_kfm_a,public,1.0,4,blocks.6.attn.v_proj,attention_qkv,37396.13654541303,5526346,1.2431420901367165,31944.59712334692,1.158788357515744,10269.445907988442,31944.59712334692,,0.001,31.94459712334692,,,0.9877310138153418,0.1612193547072322,,,1
vit,dp_kfm_a,public,1.0,4,blocks.6.mlp.fc1,mlp_fc1,213485.2310043566,5526346,1.2431420901367165,46648.022958220725,1.1329829860032652,41774.81682514108,46648.022958220725,,0.001,46.64802295822073,,,0.9795793354505812,0.2012115250790405,,,1
vit,dp_kfm_a,public,1.0,4,blocks.6.mlp.fc2,mlp_fc2,9651.95998464464,5526346,1.2431420901367165,4460.560003179554,1.2201823571418111,24570.67164790874,4460.560003179554,,0.0014194634258394,6.331601783275545,,,0.9634405164382884,0.2679241962996769,,,1
vit,dp_kfm_a,public,1.0,4,blocks.7.attn.k_proj,attention_qkv,41767.69757774102,5526346,1.2431420901367165,32144.496672853234,1.0889451297027948,12305.645761890915,32144.496672853234,,0.001,32.14449667285324,,,0.9820370734315662,0.1944106041442201,,,1
vit,dp_kfm_a,public,1.0,4,blocks.7.attn.out_proj,attention_out,6815.3201536599845,5526346,1.2431420901367165,1698.9557386518643,1.2510532291582237,5604.392310687706,1698.9557386518643,,0.0055330151870266,9.400347904046878,,,0.9752427001371744,0.2301198916760794,,,1
vit,dp_kfm_a,public,1.0,4,blocks.7.attn.q_proj,attention_qkv,41767.69757774102,5526346,1.2431420901367165,32144.496672853234,1.0889451297027948,12305.645761890915,32144.496672853234,,0.001,32.14449667285324,,,0.9820370734315662,0.1944106041442201,,,1
vit,dp_kfm_a,public,1.0,4,blocks.7.attn.v_proj,attention_qkv,41767.69757774102,5526346,1.2431420901367165,32144.496672853234,1.0889451297027948,12305.645761890915,32144.496672853234,,0.001,32.14449667285324,,,0.9820370734315662,0.1944106041442201,,,1
vit,dp_kfm_a,public,1.0,4,blocks.7.mlp.fc1,mlp_fc1,318570.3930692967,5526346,1.2431420901367165,68740.17298973445,1.1659526048928917,43782.130959975024,68740.17298973445,,0.001,68.74017298973445,,,0.9765278805721376,0.2167085323658785,,,1
vit,dp_kfm_a,public,1.0,4,blocks.7.mlp.fc2,mlp_fc2,135548.27419361798,5526346,1.2431420901367165,284749.31829613214,1.1926937541725844,420.74917724318254,284749.31829613214,,0.0018071970684748,514.598133274977,,,0.9999749470903466,0.0384222826046407,,,1
vit,dp_kfm_a,public,1.0,4,blocks.8.attn.k_proj,attention_qkv,52012.32163949196,5526346,1.2431420901367165,48982.26855271949,1.0585290673497414,11281.23782024396,48982.26855271949,,0.001,48.982268552719496,,,0.9816316011585794,0.1920920655700767,,,1
vit,dp_kfm_a,public,1.0,4,blocks.8.attn.out_proj,attention_out,4128.66395240387,5526346,1.2431420901367165,1010.2373461695051,1.1989440201359087,7369.249929146679,1010.2373461695051,,0.0046270359478346,4.674404516571334,,,0.9528994227748392,0.3040962596817867,,,1
vit,dp_kfm_a,public,1.0,4,blocks.8.attn.q_proj,attention_qkv,52012.32163949196,5526346,1.2431420901367165,48982.26855271949,1.0585290673497414,11281.23782024396,48982.26855271949,,0.001,48.982268552719496,,,0.9816316011585794,0.1920920655700767,,,1
vit,dp_kfm_a,public,1.0,4,blocks.8.attn.v_proj,attention_qkv,52012.32163949196,5526346,1.2431420901367165,48982.26855271949,1.0585290673497414,11281.23782024396,48982.26855271949,,0.001,48.982268552719496,,,0.9816316011585794,0.1920920655700767,,,1
vit,dp_kfm_a,public,1.0,4,blocks.8.mlp.fc1,mlp_fc1,419412.0172666817,5526346,1.2431420901367165,103692.90589166131,1.1247014984270294,41936.31011526419,103692.90589166131,,0.001,103.69290589166133,,,0.9795506637000316,0.202021308423596,,,1
vit,dp_kfm_a,public,1.0,4,blocks.8.mlp.fc2,mlp_fc2,13994.623372372664,5526346,1.2431420901367165,3045.271674513726,1.0847374142796915,45985.44997668467,3045.271674513726,,0.0018599439604976,5.6640346590863455,,,0.9310826804536676,0.3661627038439229,,,1
vit,dp_kfm_a,public,1.0,4,blocks.9.attn.k_proj,attention_qkv,56057.53529764108,5526346,1.2431420901367165,47479.20550624868,1.0027429756681507,13250.615177064588,47479.20550624868,,0.0010000702237536,47.48253967428048,,,0.9757555522266363,0.2214349794237438,,,1
vit,dp_kfm_a,public,1.0,4,blocks.9.attn.out_proj,attention_out,2663.59478156933,5526346,1.2431420901367165,964.745725316196,1.1238375392778777,6979.008334805448,964.745725316196,,0.0036580794740596,3.529116535465982,,,0.9244220055156988,0.3819262446577498,,,1
vit,dp_kfm_a,public,1.0,4,blocks.9.attn.q_proj,attention_qkv,56057.53529764108,5526346,1.2431420901367165,47479.20550624868,1.0027429756681507,13250.615177064588,47479.20550624868,,0.0010000702237536,47.48253967428048,,,0.9757555522266363,0.2214349794237438,,,1
vit,dp_kfm_a,public,1.0,4,blocks.9.attn.v_proj,attention_qkv,56057.53529764108,5526346,1.2431420901367165,47479.20550624868,1.0027429756681507,13250.615177064588,47479.20550624868,,0.0010000702237536,47.48253967428048,,,0.9757555522266363,0.2214349794237438,,,1
vit,dp_kfm_a,public,1.0,4,blocks.9.mlp.fc1,mlp_fc1,443539.8078871373,5526346,1.2431420901367165,97901.04521198467,1.055625625512039,49835.31564229647,97901.04521198467,,0.0010000272526729,97.9037132771556,,,0.971479559992981,0.2373989786774478,,,1
vit,dp_kfm_a,public,1.0,4,blocks.9.mlp.fc2,mlp_fc2,12370.680376851606,5526346,1.2431420901367165,4166.284487451683,1.0353056469014703,49207.20552927055,4166.284487451683,,0.0013465244357859,5.610003868789525,,,0.937664761325084,0.350766391222556,,,1
vit,dp_kfm_a,public,1.0,4,head,patch_head,35596.38489716275,5526346,1.2431420901367165,769427.2412722926,1.3236989473198868,448.0135299692781,769427.2412722926,,0.001,769.4272412722926,,,0.9100127157655534,0.4160756008082917,,,1
vit,dp_kfm_a,public,1.0,4,identity,identity,59193.45376394988,5526346,1.2431420901367165,,,,,,,,,,,,,,1
vit,dp_kfm_a,public,1.0,4,patch_embed,patch_head,53228.112745341474,5526346,1.2431420901367165,177053.316831601,1.111789953296961,460.6878350394573,177053.316831601,,0.0010017735510634,177.3673299299596,,,0.9992296199147276,0.1337236130064164,,,1
vit,dp_kfm_a,public,1.0,5,blocks.0.attn.k_proj,attention_qkv,26866.07020180498,5526346,1.1985900753211982,83244.02553887402,2.451691052932378,824.8641808112549,83244.02553887402,,0.001,83.24402553887403,,,0.99968704785505,0.0357906995198469,,,1
vit,dp_kfm_a,public,1.0,5,blocks.0.attn.out_proj,attention_out,12176.83063859733,5526346,1.1985900753211982,40688.84866996911,1.7741895079449463,492.92776099265615,40688.84866996911,,0.0010001091451288,40.693289659601625,,,0.9994716559414716,0.0738815691255631,,,1
vit,dp_kfm_a,public,1.0,5,blocks.0.attn.q_proj,attention_qkv,26866.07020180498,5526346,1.1985900753211982,83244.02553887402,2.451691052932378,824.8641808112549,83244.02553887402,,0.001,83.24402553887403,,,0.99968704785505,0.0357906995198469,,,1
vit,dp_kfm_a,public,1.0,5,blocks.0.attn.v_proj,attention_qkv,26866.07020180498,5526346,1.1985900753211982,83244.02553887402,2.451691052932378,824.8641808112549,83244.02553887402,,0.001,83.24402553887403,,,0.99968704785505,0.0357906995198469,,,1
vit,dp_kfm_a,public,1.0,5,blocks.0.mlp.fc1,mlp_fc1,294893.8991569107,5526346,1.1985900753211982,233046.31449507576,2.7265918732550314,3240.8489954493875,233046.31449507576,,0.001,233.0463144950758,,,0.9996104419676676,0.0627993790984831,,,1
vit,dp_kfm_a,public,1.0,5,blocks.0.mlp.fc2,mlp_fc2,74809.48126490445,5526346,1.1985900753211982,142894.74121708827,1.7460983319406167,1108.282654699596,142894.74121708827,,0.0010057684134409,143.7190171629673,,,0.9988986049958108,0.0955287333246548,,,1
vit,dp_kfm_a,public,1.0,5,blocks.1.attn.k_proj,attention_qkv,29591.913155219787,5526346,1.1985900753211982,34374.648900359294,2.303287176023918,2967.457429449457,34374.648900359294,,0.0010000000000821,34.37464890318233,,,0.9977478703580708,0.0774884189340852,,,1
vit,dp_kfm_a,public,1.0,5,blocks.1.attn.out_proj,attention_out,14697.74862885511,5526346,1.1985900753211982,28461.166255355045,1.855485272460614,1072.0083116810831,28461.166255355045,,0.0011450991792395,32.59085811920697,,,0.9978319082997308,0.0954881299535124,,,1
vit,dp_kfm_a,public,1.0,5,blocks.1.attn.q_proj,attention_qkv,29591.913155219787,5526346,1.1985900753211982,34374.648900359294,2.303287176023918,2967.457429449457,34374.648900359294,,0.0010000000000821,34.37464890318233,,,0.9977478703580708,0.0774884189340852,,,1
vit,dp_kfm_a,public,1.0,5,blocks.1.attn.v_proj,attention_qkv,29591.913155219787,5526346,1.1985900753211982,34374.648900359294,2.303287176023918,2967.457429449457,34374.648900359294,,0.0010000000000821,34.37464890318233,,,0.9977478703580708,0.0774884189340852,,,1
vit,dp_kfm_a,public,1.0,5,blocks.1.mlp.fc1,mlp_fc1,180648.18298549557,5526346,1.1985900753211982,78393.12898148882,1.9095993804492792,10313.641477392266,78393.12898148882,,0.0010000185006562,78.39457930582057,,,0.9986940037609032,0.0583904417637392,,,1
vit,dp_kfm_a,public,1.0,5,blocks.1.mlp.fc2,mlp_fc2,19805.5863137426,5526346,1.1985900753211982,37912.09998810643,1.5340654753033416,2688.427026277317,37912.09998810643,,0.0010269700192288,38.93459005379334,,,0.9983336343998708,0.0854931816751912,,,1
vit,dp_kfm_a,public,1.0,5,blocks.10.attn.k_proj,attention_qkv,59096.32534002066,5526346,1.1985900753211982,55780.22436705336,0.954119134708834,13972.516046729444,55780.22436705336,,0.001,55.78022436705336,,,0.9805573901111636,0.1973839934379548,,,1
vit,dp_kfm_a,public,1.0,5,blocks.10.attn.out_proj,attention_out,1298.6975692658698,5526346,1.1985900753211982,1272.518530251769,1.0351681808757929,3924.601736083117,1272.518530251769,,0.0021071705664804,2.681413592247448,,,0.9677999259242824,0.2517230826186792,,,1
vit,dp_kfm_a,public,1.0,5,blocks.10.attn.q_proj,attention_qkv,59096.32534002066,5526346,1.1985900753211982,55780.22436705336,0.954119134708834,13972.516046729444,55780.22436705336,,0.001,55.78022436705336,,,0.9805573901111636,0.1973839934379548,,,1
vit,dp_kfm_a,public,1.0,5,blocks.10.attn.v_proj,attention_qkv,59096.32534002066,5526346,1.1985900753211982,55780.22436705336,0.954119134708834,13972.516046729444,55780.22436705336,,0.001,55.78022436705336,,,0.9805573901111636,0.1973839934379548,,,1
vit,dp_kfm_a,public,1.0,5,blocks.10.mlp.fc1,mlp_fc1,406686.4252046439,5526346,1.1985900753211982,105882.7068151628,1.0012390580192467,49726.46271160692,105882.7068151628,,0.001,105.8827068151628,,,0.9814256501776828,0.1921429694111308,,,1
vit,dp_kfm_a,public,1.0,5,blocks.10.mlp.fc2,mlp_fc2,8592.701077007996,5526346,1.1985900753211982,3244.893978896718,1.182139682696344,47643.95192824663,3244.893978896718,,0.0012047648828182,3.909334314243111,,,0.949020453788289,0.3154355113222034,,,1
vit,dp_kfm_a,public,1.0,5,blocks.11.attn.k_proj,attention_qkv,62141.15792330584,5526346,1.1985900753211982,65717.62775321254,0.9479903874114513,13062.67115728815,65717.62775321254,,0.001,65.71762775321254,,,0.9852335212171528,0.1721118274820554,,,1
vit,dp_kfm_a,public,1.0,5,blocks.11.attn.out_proj,attention_out,2270.3408207799253,5526346,1.1985900753211982,2041.998847666395,1.0771642970203663,4108.567208663964,2041.998847666395,,0.0023248829362317,4.747408276744478,,,0.9764038276918136,0.2161978268917369,,,1
vit,dp_kfm_a,public,1.0,5,blocks.11.attn.q_proj,attention_qkv,62141.15792330584,5526346,1.1985900753211982,65717.62775321254,0.9479903874114513,13062.67115728815,65717.62775321254,,0.001,65.71762775321254,,,0.9852335212171528,0.1721118274820554,,,1
vit,dp_kfm_a,public,1.0,5,blocks.11.attn.v_proj,attention_qkv,62141.15792330584,5526346,1.1985900753211982,65717.62775321254,0.9479903874114513,13062.67115728815,65717.62775321254,,0.001,65.71762775321254,,,0.9852335212171528,0.1721118274820554,,,1
vit,dp_kfm_a,public,1.0,5,blocks.11.mlp.fc1,mlp_fc1,315126.1903324808,5526346,1.1985900753211982,107478.95018588717,0.9871163136536314,37707.46074480537,107478.95018588717,,0.001,107.47895018588716,,,0.9881437609955266,0.1537110319570188,,,1
vit,dp_kfm_a,public,1.0,5,blocks.11.mlp.fc2,mlp_fc2,9891.123543986074,5526346,1.1985900753211982,22258.862117059125,1.3258670662303005,4596.622429804955,22258.862117059125,,0.001033227136405,22.998460364844014,,,0.9973427794634484,0.075598209427295,,,1
vit,dp_kfm_a,public,1.0,5,blocks.2.attn.k_proj,attention_qkv,36346.65789058574,5526346,1.1985900753211982,42464.64611032876,1.8537714459431047,3951.905295101841,42464.64611032876,,0.001,42.46464611032876,,,0.9977537014194195,0.0765169002597118,,,1
vit,dp_kfm_a,public,1.0,5,blocks.2.attn.out_proj,attention_out,12636.257631247769,5526346,1.1985900753211982,14029.49233687566,1.8317098917011485,2018.746184591708,14029.49233687566,,0.0015441812091061,21.66407843990276,,,0.995406214879128,0.1138987066984191,,,1
vit,dp_kfm_a,public,1.0,5,blocks.2.attn.q_proj,attention_qkv,36346.65789058574,5526346,1.1985900753211982,42464.64611032876,1.8537714459431047,3951.905295101841,42464.64611032876,,0.001,42.46464611032876,,,0.9977537014194195,0.0765169002597118,,,1
vit,dp_kfm_a,public,1.0,5,blocks.2.attn.v_proj,attention_qkv,36346.65789058574,5526346,1.1985900753211982,42464.64611032876,1.8537714459431047,3951.905295101841,42464.64611032876,,0.001,42.46464611032876,,,0.9977537014194195,0.0765169002597118,,,1
vit,dp_kfm_a,public,1.0,5,blocks.2.mlp.fc1,mlp_fc1,202705.0378350068,5526346,1.1985900753211982,59969.20978358958,1.5949181033190083,22894.57824318662,59969.20978358958,,0.001,59.96920978358958,,,0.9975369679446556,0.0766239555106022,,,1
vit,dp_kfm_a,public,1.0,5,blocks.2.mlp.fc2,mlp_fc2,13692.32202316137,5526346,1.1985900753211982,11663.469749594216,1.4474159350961755,12378.111751879344,11663.469749594216,,0.001108446418611,12.928331272516438,,,0.9957442884739064,0.107430790915093,,,1
vit,dp_kfm_a,public,1.0,5,blocks.3.attn.k_proj,attention_qkv,48397.21386294039,5526346,1.1985900753211982,55685.362847964185,1.4754985396922256,6772.911717773921,55685.362847964185,,0.001,55.685362847964186,,,0.996296942090956,0.0899739642260093,,,1
vit,dp_kfm_a,public,1.0,5,blocks.3.attn.out_proj,attention_out,10035.490227276689,5526346,1.1985900753211982,12602.19250907818,1.5015369725785543,2039.0726661763947,12602.19250907818,,0.0019236636542605,24.24237969370836,,,0.9931201749326992,0.1171246961611213,,,1
