task,method,source,beta,epoch,level,layer,group,noise_rms,noise_energy_share,snr,n
vit,dp_kfm,pink,1.0,1,layer,blocks.1.mlp.fc1,mlp_fc1,0.2174556218115929,0.0024481950226986,0.0016316984026672,1
vit,dp_kfm,pink,1.0,1,layer,blocks.1.mlp.fc2,mlp_fc2,0.0773289754014113,0.0003074673983842,0.0040003429401259,1
vit,dp_kfm,pink,1.0,1,layer,blocks.1.norm1.bias,identity,7.083695436241174,0.0033489271157484,0.0002042550345621,1
vit,dp_kfm,pink,1.0,1,layer,blocks.1.norm1.weight,identity,7.070565366882441,0.0033489271157484,0.0001603853553396,1
vit,dp_kfm,pink,1.0,1,layer,blocks.1.norm2.bias,identity,7.049464600706624,0.0033489271157484,0.0001834329641317,1
vit,dp_kfm,pink,1.0,1,layer,blocks.1.norm2.weight,identity,7.08694435541446,0.0033489271157484,0.0002670537280858,1
vit,dp_kfm,pink,1.0,1,layer,blocks.10.attn.k_proj,attention_qkv,0.2720808134858359,0.0009572849971452,0.0006519944712004,1
vit,dp_kfm,pink,1.0,1,layer,blocks.10.attn.out_proj,attention_out,0.0495601422398341,3.219176722969062e-05,0.0105730649559558,1
vit,dp_kfm,pink,1.0,1,layer,blocks.10.attn.q_proj,attention_qkv,0.2717660453875796,0.0009603804279151,0.0003744354499361,1
vit,dp_kfm,pink,1.0,1,layer,blocks.10.attn.v_proj,attention_qkv,0.2762034506429177,0.0009841543409292,0.0020070444868012,1
vit,dp_kfm,pink,1.0,1,layer,blocks.10.mlp.fc1,mlp_fc1,0.3555513546715898,0.006539401759376,0.0007441836720275,1
vit,dp_kfm,pink,1.0,1,layer,blocks.10.mlp.fc2,mlp_fc2,0.0667443041330757,0.0002310414235031,0.004231791601677,1
vit,dp_kfm,pink,1.0,1,layer,blocks.10.norm1.bias,identity,7.067428782816423,0.0033489271157484,0.0001913668970495,1
vit,dp_kfm,pink,1.0,1,layer,blocks.10.norm1.weight,identity,7.081980000972218,0.0033489271157484,0.0001131833551742,1
vit,dp_kfm,pink,1.0,1,layer,blocks.10.norm2.bias,identity,7.060342808319949,0.0033489271157484,7.715796473917876e-05,1
vit,dp_kfm,pink,1.0,1,layer,blocks.10.norm2.weight,identity,7.068256542440099,0.0033489271157484,0.0002901320815775,1
vit,dp_kfm,pink,1.0,1,layer,blocks.11.attn.k_proj,attention_qkv,0.2813605236863171,0.0010286334747905,0.0005749026071956,1
vit,dp_kfm,pink,1.0,1,layer,blocks.11.attn.out_proj,attention_out,0.0479061176229295,3.0080905738271097e-05,0.0085000100210072,1
vit,dp_kfm,pink,1.0,1,layer,blocks.11.attn.q_proj,attention_qkv,0.2823339215590196,0.0010315212897517,0.0003871228732801,1
vit,dp_kfm,pink,1.0,1,layer,blocks.11.attn.v_proj,attention_qkv,0.2872135172489741,0.0010633853108305,0.0017108117756296,1
vit,dp_kfm,pink,1.0,1,layer,blocks.11.mlp.fc1,mlp_fc1,0.3072899887553055,0.0048856788997781,0.000748451335018,1
vit,dp_kfm,pink,1.0,1,layer,blocks.11.mlp.fc2,mlp_fc2,0.0686140736450266,0.00024066281493,0.0038617994005182,1
vit,dp_kfm,pink,1.0,1,layer,blocks.11.norm1.bias,identity,7.0411706166534245,0.0033489271157484,0.0001994520844417,1
vit,dp_kfm,pink,1.0,1,layer,blocks.11.norm1.weight,identity,7.07418372064216,0.0033489271157484,9.018795715607168e-05,1
vit,dp_kfm,pink,1.0,1,layer,blocks.11.norm2.bias,identity,7.070331937898107,0.0033489271157484,5.819204275898483e-05,1
vit,dp_kfm,pink,1.0,1,layer,blocks.11.norm2.weight,identity,7.058792995620648,0.0033489271157484,7.304879982122972e-05,1
vit,dp_kfm,pink,1.0,1,layer,blocks.2.attn.k_proj,attention_qkv,0.1925074797760657,0.0004776665501094,0.0007659069408818,1
vit,dp_kfm,pink,1.0,1,layer,blocks.2.attn.out_proj,attention_out,0.0936767694122521,0.0001135388657476,0.0074076362170875,1
vit,dp_kfm,pink,1.0,1,layer,blocks.2.attn.q_proj,attention_qkv,0.192014141309299,0.000477164461348,0.0005788858904151,1
vit,dp_kfm,pink,1.0,1,layer,blocks.2.attn.v_proj,attention_qkv,0.194673012020238,0.0004912279758606,0.003100974316432,1
vit,dp_kfm,pink,1.0,1,layer,blocks.2.mlp.fc1,mlp_fc1,0.2200443223174217,0.0025013166901258,0.0018753383987556,1
vit,dp_kfm,pink,1.0,1,layer,blocks.2.mlp.fc2,mlp_fc2,0.0626572946776742,0.000201954056461,0.0066719682522648,1
vit,dp_kfm,pink,1.0,1,layer,blocks.2.norm1.bias,identity,7.0334921902548535,0.0033489271157484,0.0002166905489768,1
vit,dp_kfm,pink,1.0,1,layer,blocks.2.norm1.weight,identity,7.0723730102144975,0.0033489271157484,0.0001607076823627,1
vit,dp_kfm,pink,1.0,1,layer,blocks.2.norm2.bias,identity,7.051559729756276,0.0033489271157484,0.0001959653436291,1
vit,dp_kfm,pink,1.0,1,layer,blocks.2.norm2.weight,identity,7.0831354919682905,0.0033489271157484,0.0001328238585074,1
vit,dp_kfm,pink,1.0,1,layer,blocks.3.attn.k_proj,attention_qkv,0.2185999621369699,0.00061657028155,0.0007302311821112,1
vit,dp_kfm,pink,1.0,1,layer,blocks.3.attn.out_proj,attention_out,0.0807488536713283,8.375255848280294e-05,0.0084544841233284,1
vit,dp_kfm,pink,1.0,1,layer,blocks.3.attn.q_proj,attention_qkv,0.2181289818271355,0.0006162106114388,0.0005558889556738,1
vit,dp_kfm,pink,1.0,1,layer,blocks.3.attn.v_proj,attention_qkv,0.2194392130832794,0.0006238221263914,0.0028430868039632,1
vit,dp_kfm,pink,1.0,1,layer,blocks.3.mlp.fc1,mlp_fc1,0.2233052872016581,0.0025810348403512,0.0019589996577145,1
vit,dp_kfm,pink,1.0,1,layer,blocks.3.mlp.fc2,mlp_fc2,0.0556766629964364,0.0001603661297719,0.0088790042528157,1
vit,dp_kfm,pink,1.0,1,layer,blocks.3.norm1.bias,identity,7.0549069259450325,0.0033489271157484,0.0002163846995408,1
vit,dp_kfm,pink,1.0,1,layer,blocks.3.norm1.weight,identity,7.02865619816276,0.0033489271157484,0.0001358692733392,1
vit,dp_kfm,pink,1.0,1,layer,blocks.3.norm2.bias,identity,7.118687719787085,0.0033489271157484,0.0001692948178475,1
vit,dp_kfm,pink,1.0,1,layer,blocks.3.norm2.weight,identity,7.037954379142156,0.0033489271157484,0.0001166223986586,1
vit,dp_kfm,pink,1.0,1,layer,blocks.4.attn.k_proj,attention_qkv,0.2167758797186669,0.0006065036123484,0.0010135609699722,1
vit,dp_kfm,pink,1.0,1,layer,blocks.4.attn.out_proj,attention_out,0.0863740441558502,9.594725309760092e-05,0.0063044376784484,1
vit,dp_kfm,pink,1.0,1,layer,blocks.4.attn.q_proj,attention_qkv,0.215556273065724,0.0006007205314527,0.0007386994941999,1
vit,dp_kfm,pink,1.0,1,layer,blocks.4.attn.v_proj,attention_qkv,0.2160394172226404,0.0006055027657906,0.0025115930820844,1
vit,dp_kfm,pink,1.0,1,layer,blocks.4.mlp.fc1,mlp_fc1,0.2233162964416723,0.0025782669849083,0.0016263254877172,1
vit,dp_kfm,pink,1.0,1,layer,blocks.4.mlp.fc2,mlp_fc2,0.0593363881737227,0.0001816971713248,0.005951011687006,1
vit,dp_kfm,pink,1.0,1,layer,blocks.4.norm1.bias,identity,7.0860928696741725,0.0033489271157484,0.0002159744047516,1
vit,dp_kfm,pink,1.0,1,layer,blocks.4.norm1.weight,identity,7.050236229311433,0.0033489271157484,0.0001189606957718,1
vit,dp_kfm,pink,1.0,1,layer,blocks.4.norm2.bias,identity,7.093881920133311,0.0033489271157484,0.0001481632023835,1
vit,dp_kfm,pink,1.0,1,layer,blocks.4.norm2.weight,identity,7.042078530722535,0.0033489271157484,9.95868627579419e-05,1
vit,dp_kfm,pink,1.0,1,layer,blocks.5.attn.k_proj,attention_qkv,0.2218715042451316,0.0006380063100236,0.0007404620462451,1
vit,dp_kfm,pink,1.0,1,layer,blocks.5.attn.out_proj,attention_out,0.0947747944019552,0.0001183652149607,0.0051789604932041,1
vit,dp_kfm,pink,1.0,1,layer,blocks.5.attn.q_proj,attention_qkv,0.2217502851657783,0.0006378427756082,0.0004820675777705,1
vit,dp_kfm,pink,1.0,1,layer,blocks.5.attn.v_proj,attention_qkv,0.2233307256607316,0.0006455194408393,0.00231103468246,1
vit,dp_kfm,pink,1.0,1,layer,blocks.5.mlp.fc1,mlp_fc1,0.2304824183347524,0.0027439339132173,0.0016089150693402,1
vit,dp_kfm,pink,1.0,1,layer,blocks.5.mlp.fc2,mlp_fc2,0.0609694074267792,0.0001935222984796,0.0052775487291495,1
vit,dp_kfm,pink,1.0,1,layer,blocks.5.norm1.bias,identity,7.049631749403029,0.0033489271157484,0.0001736365004943,1
vit,dp_kfm,pink,1.0,1,layer,blocks.5.norm1.weight,identity,7.026309608120543,0.0033489271157484,0.0001197860418386,1
vit,dp_kfm,pink,1.0,1,layer,blocks.5.norm2.bias,identity,7.088376003784161,0.0033489271157484,0.0001315643160648,1
vit,dp_kfm,pink,1.0,1,layer,blocks.5.norm2.weight,identity,7.095126457287014,0.0033489271157484,9.541053672787172e-05,1
vit,dp_kfm,pink,1.0,1,layer,blocks.6.attn.k_proj,attention_qkv,0.2011009389110093,0.000522723964763,0.0008737331956644,1
vit,dp_kfm,pink,1.0,1,layer,blocks.6.attn.out_proj,attention_out,0.0912421727004632,0.0001095245233754,0.0061996825408903,1
vit,dp_kfm,pink,1.0,1,layer,blocks.6.attn.q_proj,attention_qkv,0.1997283122526549,0.0005212228109924,0.0005829060401247,1
vit,dp_kfm,pink,1.0,1,layer,blocks.6.attn.v_proj,attention_qkv,0.2046877632917365,0.0005410081241317,0.002704093099778,1
vit,dp_kfm,pink,1.0,1,layer,blocks.6.mlp.fc1,mlp_fc1,0.2508045631346323,0.0032524200900514,0.0014666690621512,1
vit,dp_kfm,pink,1.0,1,layer,blocks.6.mlp.fc2,mlp_fc2,0.060507687691799,0.0001908849142832,0.0053690165566073,1
vit,dp_kfm,pink,1.0,1,layer,blocks.6.norm1.bias,identity,7.051699021551902,0.0033489271157484,0.000175353076608,1
vit,dp_kfm,pink,1.0,1,layer,blocks.6.norm1.weight,identity,7.107216030330404,0.0033489271157484,9.597571819701206e-05,1
vit,dp_kfm,pink,1.0,1,layer,blocks.6.norm2.bias,identity,7.076249425514018,0.0033489271157484,0.0001385101120142,1
vit,dp_kfm,pink,1.0,1,layer,blocks.6.norm2.weight,identity,7.0867728241255685,0.0033489271157484,8.585743349664306e-05,1
vit,dp_kfm,pink,1.0,1,layer,blocks.7.attn.k_proj,attention_qkv,0.2120615342049904,0.0005807244732136,0.0007168982475644,1
vit,dp_kfm,pink,1.0,1,layer,blocks.7.attn.out_proj,attention_out,0.0905599108860485,0.0001062455845319,0.0061235422273418,1
vit,dp_kfm,pink,1.0,1,layer,blocks.7.attn.q_proj,attention_qkv,0.2121416439002909,0.0005826784090528,0.0005365502845856,1
vit,dp_kfm,pink,1.0,1,layer,blocks.7.attn.v_proj,attention_qkv,0.2143227126859501,0.0005912031698702,0.0026300637214504,1
vit,dp_kfm,pink,1.0,1,layer,blocks.7.mlp.fc1,mlp_fc1,0.3085216543181824,0.0048983494054397,0.0011728923395441,1
vit,dp_kfm,pink,1.0,1,layer,blocks.7.mlp.fc2,mlp_fc2,0.2580484508617381,0.0033778584274192,0.0018238403673109,1
vit,dp_kfm,pink,1.0,1,layer,blocks.7.norm1.bias,identity,7.059492987975094,0.0033489271157484,0.0001649158388451,1
vit,dp_kfm,pink,1.0,1,layer,blocks.7.norm1.weight,identity,7.083497763043236,0.0033489271157484,0.0001338951552747,1
vit,dp_kfm,pink,1.0,1,layer,blocks.7.norm2.bias,identity,7.052587768853487,0.0033489271157484,0.000105249368569,1
vit,dp_kfm,pink,1.0,1,layer,blocks.7.norm2.weight,identity,7.038519506425912,0.0033489271157484,6.38547043968662e-05,1
vit,dp_kfm,pink,1.0,1,layer,blocks.8.attn.k_proj,attention_qkv,0.2512367788149984,0.0008090842670042,0.0007204751981921,1
vit,dp_kfm,pink,1.0,1,layer,blocks.8.attn.out_proj,attention_out,0.0477966506930266,2.953314793521817e-05,0.0119090565212665,1
vit,dp_kfm,pink,1.0,1,layer,blocks.8.attn.q_proj,attention_qkv,0.251721413808099,0.0008168791221262,0.0004782123857504,1
vit,dp_kfm,pink,1.0,1,layer,blocks.8.attn.v_proj,attention_qkv,0.2561265437409444,0.0008490447025527,0.0022586195908803,1
vit,dp_kfm,pink,1.0,1,layer,blocks.8.mlp.fc1,mlp_fc1,0.3609895580928735,0.0067390372008952,0.000956951226787,1
vit,dp_kfm,pink,1.0,1,layer,blocks.8.mlp.fc2,mlp_fc2,0.0726444170767282,0.0002713581101666,0.0047789275323459,1
vit,dp_kfm,pink,1.0,1,layer,blocks.8.norm1.bias,identity,7.082987334307403,0.0033489271157484,0.000181478719251,1
vit,dp_kfm,pink,1.0,1,layer,blocks.8.norm1.weight,identity,7.06331121437236,0.0033489271157484,0.0001341018942783,1
vit,dp_kfm,pink,1.0,1,layer,blocks.8.norm2.bias,identity,7.038859865136807,0.0033489271157484,0.0001041430304081,1
vit,dp_kfm,pink,1.0,1,layer,blocks.8.norm2.weight,identity,7.081753871378919,0.0033489271157484,6.001502717426391e-05,1
vit,dp_kfm,pink,1.0,1,layer,blocks.9.attn.k_proj,attention_qkv,0.2650786055643003,0.0009031316270728,0.0006762416041767,1
vit,dp_kfm,pink,1.0,1,layer,blocks.9.attn.out_proj,attention_out,0.03860184227653,1.9336754283469437e-05,0.0145282298866037,1
vit,dp_kfm,pink,1.0,1,layer,blocks.9.attn.q_proj,attention_qkv,0.2650695180137525,0.0009070926299199,0.0004000641341469,1
vit,dp_kfm,pink,1.0,1,layer,blocks.9.attn.v_proj,attention_qkv,0.2691407167625513,0.0009419009070055,0.0022114608716624,1
vit,dp_kfm,pink,1.0,1,layer,blocks.9.mlp.fc1,mlp_fc1,0.3759406468155724,0.00732802334991,0.0008140016575485,1
vit,dp_kfm,pink,1.0,1,layer,blocks.9.mlp.fc2,mlp_fc2,0.0748737456828183,0.0002887123766382,0.0042394301333668,1
vit,dp_kfm,pink,1.0,1,layer,blocks.9.norm1.bias,identity,7.0614896155874565,0.0033489271157484,0.0002053624509523,1
vit,dp_kfm,pink,1.0,1,layer,blocks.9.norm1.weight,identity,7.101179156879687,0.0033489271157484,0.0001493700064023,1
vit,dp_kfm,pink,1.0,1,layer,blocks.9.norm2.bias,identity,7.070934863252935,0.0033489271157484,8.680704976588068e-05,1
vit,dp_kfm,pink,1.0,1,layer,blocks.9.norm2.weight,identity,7.048158619871555,0.0033489271157484,0.0001515247366971,1
vit,dp_kfm,pink,1.0,1,layer,cls_token,identity,7.011162061333675,0.0033489271157484,9.705907585581097e-05,1
vit,dp_kfm,pink,1.0,1,layer,head,patch_head,10.265012612018484,0.0834344931251726,0.0009304926660703,1
vit,dp_kfm,pink,1.0,1,layer,norm.bias,identity,7.107813039055026,0.0033489271157484,5.16443897689418e-05,1
vit,dp_kfm,pink,1.0,1,layer,norm.weight,identity,7.047614475392067,0.0033489271157484,6.056728847944602e-05,1
vit,dp_kfm,pink,1.0,1,layer,patch_embed,patch_head,0.1152836096444775,0.0006828402369159,0.0065144953902894,1
vit,dp_kfm,pink,1.0,1,layer,pos_embed,identity,7.071574782589859,0.6597386418024513,1.8775135960496136e-05,1
vit,dp_kfm,pink,1.0,2,group,attention_out,attention_out,0.0880179763598792,0.0012014625121313,0.0059276846309346,1
vit,dp_kfm,pink,1.0,2,group,attention_qkv,attention_qkv,0.23177535301978,0.0250126754366191,0.0013293705635555,1
vit,dp_kfm,pink,1.0,2,group,identity,identity,7.14173086363279,0.8476347156470211,6.138556292794218e-05,1
vit,dp_kfm,pink,1.0,2,group,mlp_fc1,mlp_fc1,0.2927954993929875,0.0531801264182311,0.0010416691313112,1
vit,dp_kfm,pink,1.0,2,group,mlp_fc2,mlp_fc2,0.1081911615317009,0.00723855710074,0.0029224518960468,1
vit,dp_kfm,pink,1.0,2,group,patch_head,patch_head,1.0920630846822272,0.0657324628852542,0.0009835570277779,1
vit,dp_kfm,pink,1.0,2,layer,blocks.0.attn.k_proj,attention_qkv,0.1910274424910251,0.000471731313425,0.001082268976522,1
vit,dp_kfm,pink,1.0,2,layer,blocks.0.attn.out_proj,attention_out,0.1234385889727731,0.0001972458085363,0.0044770019394466,1
vit,dp_kfm,pink,1.0,2,layer,blocks.0.attn.q_proj,attention_qkv,0.190831060580388,0.0004701354244042,0.0006597159309392,1
vit,dp_kfm,pink,1.0,2,layer,blocks.0.attn.v_proj,attention_qkv,0.1952882435136978,0.0004936369312129,0.002453117737011,1
vit,dp_kfm,pink,1.0,2,layer,blocks.0.mlp.fc1,mlp_fc1,0.3401450020059738,0.0059832622368202,0.000803381377148,1
vit,dp_kfm,pink,1.0,2,layer,blocks.0.mlp.fc2,mlp_fc2,0.1931669524372084,0.0019260669299392,0.0019256493918987,1
vit,dp_kfm,pink,1.0,2,layer,blocks.0.norm1.bias,identity,7.139044233440071,0.0034178819179315,0.0002091597966276,1
vit,dp_kfm,pink,1.0,2,layer,blocks.0.norm1.weight,identity,7.110839297500565,0.0034178819179315,0.0003813349854666,1
vit,dp_kfm,pink,1.0,2,layer,blocks.0.norm2.bias,identity,7.103907207321742,0.0034178819179315,9.96649811569156e-05,1
vit,dp_kfm,pink,1.0,2,layer,blocks.0.norm2.weight,identity,7.207113558002985,0.0034178819179315,0.000109024953006,1
vit,dp_kfm,pink,1.0,2,layer,blocks.1.attn.k_proj,attention_qkv,0.1873376145445186,0.0004535877793551,0.0005249622861595,1
vit,dp_kfm,pink,1.0,2,layer,blocks.1.attn.out_proj,attention_out,0.1265461157289892,0.0002064930017424,0.0037673333388639,1
vit,dp_kfm,pink,1.0,2,layer,blocks.1.attn.q_proj,attention_qkv,0.1871692934080481,0.0004534432810308,0.0004088646081237,1
vit,dp_kfm,pink,1.0,2,layer,blocks.1.attn.v_proj,attention_qkv,0.1873241527426266,0.0004551580615332,0.002152113837879,1
vit,dp_kfm,pink,1.0,2,layer,blocks.1.mlp.fc1,mlp_fc1,0.2215715549348065,0.0025412878989643,0.0013344965632767,1
vit,dp_kfm,pink,1.0,2,layer,blocks.1.mlp.fc2,mlp_fc2,0.0809012624035218,0.0003355861590673,0.0032091512207929,1
vit,dp_kfm,pink,1.0,2,layer,blocks.1.norm1.bias,identity,7.137563232279705,0.0034178819179315,0.000146228021136,1
vit,dp_kfm,pink,1.0,2,layer,blocks.1.norm1.weight,identity,7.099070340977735,0.0034178819179315,0.0001323810559046,1
vit,dp_kfm,pink,1.0,2,layer,blocks.1.norm2.bias,identity,7.093587339996961,0.0034178819179315,0.0001270662104366,1
vit,dp_kfm,pink,1.0,2,layer,blocks.1.norm2.weight,identity,7.155019084921613,0.0034178819179315,0.0001304442664161,1
vit,dp_kfm,pink,1.0,2,layer,blocks.10.attn.k_proj,attention_qkv,0.2736708304591497,0.0009673482109168,0.0005769313054205,1
vit,dp_kfm,pink,1.0,2,layer,blocks.10.attn.out_proj,attention_out,0.0433073058073624,2.446718555971679e-05,0.0108862869723782,1
vit,dp_kfm,pink,1.0,2,layer,blocks.10.attn.q_proj,attention_qkv,0.2742233941746875,0.0009706690176922,0.000328617339593,1
vit,dp_kfm,pink,1.0,2,layer,blocks.10.attn.v_proj,attention_qkv,0.276224822714478,0.0009866313719642,0.0017376318735031,1
vit,dp_kfm,pink,1.0,2,layer,blocks.10.mlp.fc1,mlp_fc1,0.3585390257337401,0.0066521856775518,0.0006505060006632,1
vit,dp_kfm,pink,1.0,2,layer,blocks.10.mlp.fc2,mlp_fc2,0.0703238463677868,0.0002556333363696,0.0029365041771891,1
vit,dp_kfm,pink,1.0,2,layer,blocks.10.norm1.bias,identity,7.15234041730819,0.0034178819179315,0.0001210256099806,1
vit,dp_kfm,pink,1.0,2,layer,blocks.10.norm1.weight,identity,7.164891586517913,0.0034178819179315,9.01510105656176e-05,1
vit,dp_kfm,pink,1.0,2,layer,blocks.10.norm2.bias,identity,7.178304991608881,0.0034178819179315,5.6018867320854965e-05,1
vit,dp_kfm,pink,1.0,2,layer,blocks.10.norm2.weight,identity,7.127218080787364,0.0034178819179315,7.546652874948177e-05,1
vit,dp_kfm,pink,1.0,2,layer,blocks.11.attn.k_proj,attention_qkv,0.2852438462881329,0.001051955032061,0.0005536592247644,1
vit,dp_kfm,pink,1.0,2,layer,blocks.11.attn.out_proj,attention_out,0.0520577305404177,3.5693605348438984e-05,0.0065436014968865,1
vit,dp_kfm,pink,1.0,2,layer,blocks.11.attn.q_proj,attention_qkv,0.2855505923074943,0.0010555420336198,0.0003850491844553,1
vit,dp_kfm,pink,1.0,2,layer,blocks.11.attn.v_proj,attention_qkv,0.2879982582706002,0.0010722185228705,0.0013741413866641,1
vit,dp_kfm,pink,1.0,2,layer,blocks.11.mlp.fc1,mlp_fc1,0.312672976324291,0.00505523002241,0.0006132855297215,1
vit,dp_kfm,pink,1.0,2,layer,blocks.11.mlp.fc2,mlp_fc2,0.0695332003252586,0.00025024614961,0.0027401891051155,1
vit,dp_kfm,pink,1.0,2,layer,blocks.11.norm1.bias,identity,7.104662791426463,0.0034178819179315,0.0001187528586558,1
vit,dp_kfm,pink,1.0,2,layer,blocks.11.norm1.weight,identity,7.1455844057994815,0.0034178819179315,7.567582994397782e-05,1
vit,dp_kfm,pink,1.0,2,layer,blocks.11.norm2.bias,identity,7.119310321963707,0.0034178819179315,5.2030623944223946e-05,1
vit,dp_kfm,pink,1.0,2,layer,blocks.11.norm2.weight,identity,7.1391208337310745,0.0034178819179315,4.87287959056149e-05,1
vit,dp_kfm,pink,1.0,2,layer,blocks.2.attn.k_proj,attention_qkv,0.1968466859061187,0.0004994956371331,0.0008010217366089,1
vit,dp_kfm,pink,1.0,2,layer,blocks.2.attn.out_proj,attention_out,0.0955525147519762,0.0001178864207332,0.0067692801618764,1
vit,dp_kfm,pink,1.0,2,layer,blocks.2.attn.q_proj,attention_qkv,0.1967065562352597,0.0004989865953679,0.0006141837656117,1
vit,dp_kfm,pink,1.0,2,layer,blocks.2.attn.v_proj,attention_qkv,0.1987372607599853,0.0005116917224327,0.0028803122219695,1
vit,dp_kfm,pink,1.0,2,layer,blocks.2.mlp.fc1,mlp_fc1,0.2241118935992168,0.0025930009052983,0.001648758784614,1
vit,dp_kfm,pink,1.0,2,layer,blocks.2.mlp.fc2,mlp_fc2,0.0640783681883829,0.000211725456751,0.0058639437543437,1
vit,dp_kfm,pink,1.0,2,layer,blocks.2.norm1.bias,identity,7.173254281657853,0.0034178819179315,0.0001729391657317,1
vit,dp_kfm,pink,1.0,2,layer,blocks.2.norm1.weight,identity,7.15406999668684,0.0034178819179315,0.0001575360094052,1
vit,dp_kfm,pink,1.0,2,layer,blocks.2.norm2.bias,identity,7.129511562862483,0.0034178819179315,0.0001482297373077,1
vit,dp_kfm,pink,1.0,2,layer,blocks.2.norm2.weight,identity,7.14078620064003,0.0034178819179315,0.0001304843180329,1
vit,dp_kfm,pink,1.0,2,layer,blocks.3.attn.k_proj,attention_qkv,0.2242591041343543,0.0006508085445575,0.0006985436454445,1
vit,dp_kfm,pink,1.0,2,layer,blocks.3.attn.out_proj,attention_out,0.0873529394031335,9.895528853762564e-05,0.0077188870488231,1
vit,dp_kfm,pink,1.0,2,layer,blocks.3.attn.q_proj,attention_qkv,0.2249787989085664,0.0006504347279506,0.0005493908722484,1
vit,dp_kfm,pink,1.0,2,layer,blocks.3.attn.v_proj,attention_qkv,0.2249725016834193,0.0006565833724095,0.0025561967860231,1
vit,dp_kfm,pink,1.0,2,layer,blocks.3.mlp.fc1,mlp_fc1,0.2274631514737426,0.0026714053409388,0.001850334533039,1
vit,dp_kfm,pink,1.0,2,layer,blocks.3.mlp.fc2,mlp_fc2,0.0549326211252877,0.0001557690090278,0.009295665605415,1
vit,dp_kfm,pink,1.0,2,layer,blocks.3.norm1.bias,identity,7.077486740958014,0.0034178819179315,0.0001569363085089,1
vit,dp_kfm,pink,1.0,2,layer,blocks.3.norm1.weight,identity,7.117369214246579,0.0034178819179315,0.0001135883960379,1
vit,dp_kfm,pink,1.0,2,layer,blocks.3.norm2.bias,identity,7.097861803427179,0.0034178819179315,0.0001379267838769,1
vit,dp_kfm,pink,1.0,2,layer,blocks.3.norm2.weight,identity,7.112238015109153,0.0034178819179315,0.0001000507762485,1
vit,dp_kfm,pink,1.0,2,layer,blocks.4.attn.k_proj,attention_qkv,0.2221490371567267,0.0006400897532277,0.0010633487103807,1
vit,dp_kfm,pink,1.0,2,layer,blocks.4.attn.out_proj,attention_out,0.088920265545017,0.0001022648899031,0.0063306721326944,1
