task,method,source,beta,seed,epoch,train_loss,test_loss,test_accuracy,best_accuracy,accuracy_auc,epsilon,noise_multiplier,accountant_steps,logical_steps,samples,realized_batch_size_sum,realized_batch_size_mean,realized_batch_size_min,realized_batch_size_max,sample_rate,expected_batch_size,optimizer_steps,noise_events,logical_batch_size,physical_batch_size,clip_fraction,mean_clip_factor,matched_norm_p50,matched_norm_p90,matched_norm_p99,matched_norm_max,raw_norm_p50,raw_norm_p90,raw_norm_p99,geometry_build_seconds,oracle_seconds,private_train_seconds,wall_time_seconds,run_wall_time_seconds,peak_cuda_allocated_bytes,bk_cache_bytes,temporary_per_sample_bytes,operator_state_bytes,factor_state_bytes,trace_S,d_total,tau,research_only,clip_cos,clip_rel_error,signal_cos,signal_rel_error,update_cos,update_rel_error,total_noise_rms,run_name,physical_gpu
vit,dp_kfm_a,pink,0.75,42,5,0.5222624780240126,0.5280641523361206,0.8651,0.8651,3.20975,2.9959030525484205,0.72021484375,975,195,49838,49838,255.5794871794872,212,297,0.00512,256,975,975,256,128,0.5515269637107849,0.518583357334137,2.0139760971069336,1194.7080078125,2310.093505859375,4900.4052734375,0.6151955723762512,368.48968505859375,730.5691528320312,1.8510576924309132,3.857421611435712,288.7808977179229,308.56033584754914,1542.4033987494186,5587761664,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.7968033495646107,True,0.5290372760162525,0.9993044091477364,0.5290372760162525,0.9993044091477364,0.0012581112320519,1.1335952936758138,0.7202627736144958,vit_dp_kfm_a_pink_beta0.75_seed42,3
vit,dp_kfm_a,pink,1.0,42,1,2.564166849599619,1.856010465049744,0.4017,0.4017,0.0,2.3316823563394795,0.72021484375,195,195,49649,49649,254.6102564102564,209,301,0.00512,256,195,195,256,128,1.0,0.0010803238255903,1300.14892578125,1923.478515625,2472.991943359375,4895.95849609375,150.04953002929688,217.986572265625,286.49346923828125,1.9718158468604088,3.915725420229137,291.12964991945773,311.5034796278924,311.5504904752597,5590039040,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.1438666582774497,True,0.9280154516800252,0.9993076498686568,0.9280154516800252,0.9993076498686568,0.0019124602765717,1.088000930247477,0.7202625160546279,vit_dp_kfm_a_pink_beta1_seed42,1
vit,dp_kfm_a,pink,1.0,42,2,1.542980126225599,1.2721510528564453,0.604,0.604,0.50285,2.5430233194134213,0.72021484375,390,195,49464,49464,253.66153846153847,217,292,0.00512,256,390,390,256,128,0.999878704547882,0.0043944553472101,1079.91650390625,1990.5555419921875,2752.47412109375,6893.568359375,133.22113037109375,246.0620880126953,343.2192077636719,1.799250221811235,3.84353593736887,290.300900420174,310.67749670520425,622.2877305196598,5585020416,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.139626515483196,True,0.7816666272271726,0.9993542324769076,0.7816666272271726,0.9993542324769076,0.0013383696190288,1.1218966751384014,0.7202128770938686,vit_dp_kfm_a_pink_beta1_seed42,1
vit,dp_kfm_a,pink,1.0,42,3,1.1204668696592346,1.0045377473831176,0.6994,0.6994,1.15455,2.710864462544613,0.72021484375,585,195,50006,50006,256.44102564102565,220,308,0.00512,256,585,585,256,128,0.9956205487251282,0.0262828916311264,761.291259765625,2495.390869140625,3570.13037109375,6555.65966796875,88.80715942382812,295.5478820800781,430.1859130859375,1.8021589033305645,3.8146210378035903,286.86291655898094,307.40076522529125,929.7509999582544,5594383360,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.1596726286905965,True,0.6364367984066013,0.9995348209144368,0.6364367984066013,0.9995348209144368,0.0009393808815775,1.1132821152122878,0.7202766177533325,vit_dp_kfm_a_pink_beta1_seed42,1
vit,dp_kfm_a,pink,1.0,42,4,0.9607237040455258,0.9109659854888916,0.7368,0.7368,1.87265,2.859977904455548,0.72021484375,780,195,49772,49772,255.24102564102563,203,293,0.00512,256,780,780,256,128,0.9571043848991394,0.0963813811540603,395.9183654785156,3070.983154296875,4705.81787109375,11144.5595703125,45.09261322021485,355.4354248046875,558.0579223632812,1.7944611869752407,3.762322127819061,285.9232495352626,306.2035954007879,1236.0392352575436,5585089536,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.097850575589227,True,0.5023509444452537,0.9996901251856596,0.5023509444452537,0.9996901251856596,0.0009102139123482,1.0932970833525648,0.7199102629929177,vit_dp_kfm_a_pink_beta1_seed42,1
vit,dp_kfm_a,pink,1.0,42,5,0.925626187355332,0.9195500898361206,0.7396,0.7396,2.61085,2.9959030525484205,0.72021484375,975,195,49838,49838,255.5794871794872,212,297,0.00512,256,975,975,256,128,0.9057546257972716,0.1554463654756546,264.5257568359375,3730.78857421875,5991.64404296875,22863.146484375,29.80850982666016,424.18109130859375,698.5770874023438,1.8003463502973318,4.723442074842751,282.9568241639063,303.4104784410447,1539.5177316805348,5587761664,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.085592641439999,True,0.4841015838957229,0.9997596743171848,0.4841015838957229,0.9997596743171848,0.0006697959243799,1.0688210921618426,0.7203863682616458,vit_dp_kfm_a_pink_beta1_seed42,1
vit,dp_kfm_a,public,0.25,42,1,1.4905941457690213,0.65024383020401,0.8019,0.8019,0.0,2.3316823563394795,0.72021484375,195,195,49649,49649,254.6102564102564,209,301,0.00512,256,195,195,256,128,0.939434826374054,0.1141052693128585,87.5189208984375,183.77964782714844,281.3606262207031,579.0748901367188,105.2241668701172,220.24673461914065,334.3264465332031,3.7306803185492754,3.821265139617026,284.6809134129435,306.0352887548506,306.078789033927,5590930944,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.4729782042038122,True,0.7546234180843145,0.9930584074135682,0.7546234180843145,0.9930584074135682,0.0127254782807118,1.1605683913447216,0.7202055586025926,vit_dp_kfm_a_public_beta0.25_seed42,2
vit,dp_kfm_a,public,0.25,42,2,0.4846124528739592,0.4412140643119812,0.8792,0.8792,0.8405499999999999,2.5430233194134213,0.72021484375,390,195,49464,49464,253.66153846153847,217,292,0.00512,256,390,390,256,128,0.5707383155822754,0.517880916595459,2.1779122352600098,215.6488342285156,378.6498107910156,780.2590942382812,2.723890781402588,270.6914978027344,482.3920593261719,3.5347895277664065,3.837217035703361,283.2987277396023,303.79548506625,609.9320311406627,5586350592,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.482063918346497,True,0.5586390248628276,0.9956816383063736,0.5586390248628276,0.9956816383063736,0.0058986908756617,1.244222719795659,0.7202040326756677,vit_dp_kfm_a_public_beta0.25_seed42,2
vit,dp_kfm_a,public,0.25,42,3,0.3777449279481237,0.3756941630363464,0.9014,0.9014,1.7308499999999998,2.710864462544613,0.72021484375,585,195,50006,50006,256.44102564102565,220,308,0.00512,256,585,585,256,128,0.3973123133182525,0.6677109599113464,0.2783096432685852,203.29489135742188,455.7586975097656,1191.4615478515625,0.3501449823379516,256.4446716308594,582.5732421875,3.5488260816782717,3.685393125750125,286.5587809868157,307.99563654791564,917.983306727372,5595275264,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.4836792472445128,True,0.557709946780402,0.9966764012961724,0.557709946780402,0.9966764012961724,0.0047267316217595,1.2341872305826815,0.7201991134535655,vit_dp_kfm_a_public_beta0.25_seed42,2
vit,dp_kfm_a,public,0.25,42,4,0.3382848548628572,0.34908904504776,0.9106,0.9106,2.63685,2.859977904455548,0.72021484375,780,195,49772,49772,255.24102564102563,203,293,0.00512,256,780,780,256,128,0.3293016254901886,0.7242036461830139,0.0954386442899704,168.18035888671875,509.6927185058594,1425.0997314453125,0.1200358420610427,212.420654296875,649.914306640625,4.086833104491234,4.004361132159829,293.8410990750417,316.38536001276225,1234.428133379668,5585850368,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.4827284323068382,True,0.5583733889429526,0.99715145145326,0.5583733889429526,0.99715145145326,0.0042267367941384,1.217164374969874,0.7202068233558256,vit_dp_kfm_a_public_beta0.25_seed42,2
vit,dp_kfm_a,public,0.25,42,5,0.312008663425333,0.3254438624620437,0.9209,0.9209,3.5526,2.9959030525484205,0.72021484375,975,195,49838,49838,255.5794871794872,212,297,0.00512,256,975,975,256,128,0.2818531990051269,0.7637619376182556,0.0451126247644424,128.8029327392578,554.2252807617188,1247.2867431640625,0.0568706020712852,163.0847625732422,704.5375366210938,3.859307074919343,4.382160243578255,289.7371925059706,311.3556270254776,1545.8452173797414,5588653568,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.484204169107947,True,0.5713829159786864,0.997364807676056,0.5713829159786864,0.997364807676056,0.0039928849689306,1.2091067431034404,0.7202319604956995,vit_dp_kfm_a_public_beta0.25_seed42,2
vit,dp_kfm_a,public,0.5,42,1,1.683394707457681,0.9269833520889282,0.7174,0.7174,0.0,2.3316823563394795,0.72021484375,195,195,49649,49649,254.6102564102564,209,301,0.00512,256,195,195,256,128,0.9835041761398317,0.0495742745697498,140.28773498535156,285.749267578125,456.4071350097656,1089.7149658203125,129.00257873535156,240.93017578125,351.0212097167969,4.084974453784525,4.496065426617861,293.628376676701,316.2697079787031,316.313639562577,5590930944,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.686256626292087,True,0.7678504587341873,0.9953780725642718,0.7678504587341873,0.9953780725642718,0.0096673645138112,1.1210581952173846,0.7202056031589525,vit_dp_kfm_a_public_beta0.5_seed42,3
vit,dp_kfm_a,public,0.5,42,2,0.6997689770472275,0.61786424036026,0.8287,0.8287,0.77305,2.5430233194134213,0.72021484375,390,195,49464,49464,253.66153846153847,217,292,0.00512,256,390,390,256,128,0.714216411113739,0.3765303194522857,10.718896865844728,285.3529663085937,517.40283203125,1842.4425048828125,11.933162689208984,319.5258178710937,534.876708984375,3.5680120550096035,3.746760139241815,288.4163572490216,309.87592996284366,626.2548707621172,5586350592,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.7340753832679916,True,0.5711993665037057,0.9965296852166404,0.5711993665037057,0.9965296852166404,0.0059968177678537,1.1519865837353704,0.7201987132761182,vit_dp_kfm_a_public_beta0.5_seed42,3
vit,dp_kfm_a,public,0.5,42,3,0.5505280539125832,0.5329011281967163,0.8632,0.8632,1.619,2.710864462544613,0.72021484375,585,195,50006,50006,256.44102564102565,220,308,0.00512,256,585,585,256,128,0.5189177393913269,0.5551214218139648,1.2808973789215088,312.2571716308594,603.6393432617188,2507.35546875,1.4785112142562866,362.8922119140625,678.3211059570312,3.531043260358274,3.723839067853987,292.9077643547207,314.207296166569,940.5177428014576,5595275264,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.7477445998212071,True,0.5701084728038667,0.9972679747355528,0.5701084728038667,0.9972679747355528,0.0049589822017104,1.1379120347968057,0.7201936774434045,vit_dp_kfm_a_public_beta0.5_seed42,3
vit,dp_kfm_a,public,0.5,42,4,0.4966099680902336,0.5096092660427094,0.8735,0.8735,2.48735,2.859977904455548,0.72021484375,780,195,49772,49772,255.24102564102563,203,293,0.00512,256,780,780,256,128,0.4372739791870117,0.624862551689148,0.4181853532791137,330.53546142578125,679.8751220703125,1843.2957763671875,0.4863656163215637,386.5628662109375,781.163818359375,3.5171273862943053,3.723009843379259,289.7290526339784,310.77233481872827,1251.3485361356288,5585850368,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.7369416534007032,True,0.5840259660061506,0.997623213540236,0.5840259660061506,0.997623213540236,0.004842128810232,1.120872181692972,0.7201849887455021,vit_dp_kfm_a_public_beta0.5_seed42,3
vit,dp_kfm_a,public,0.5,42,5,0.4817143851315077,0.481913759803772,0.8852,0.8852,3.3667,2.9959030525484205,0.72021484375,975,195,49838,49838,255.5794871794872,212,297,0.00512,256,975,975,256,128,0.3904249668121338,0.6650093197822571,0.2085774540901184,340.9539794921875,720.359130859375,2091.069091796875,0.2438415437936782,404.8438720703125,843.6109008789062,3.505126057192683,3.747100843116641,292.2457287879661,313.22974720411,1564.6375397164377,5588653568,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.7412148443214106,True,0.588674601185403,0.9978132321612684,0.588674601185403,0.9978132321612684,0.0045449772308144,1.1117633974782049,0.7202306881804585,vit_dp_kfm_a_public_beta0.5_seed42,3
vit,dp_kfm_a,public,0.75,42,1,2.0412752484600096,1.4491492031097413,0.547,0.547,0.0,2.3316823563394795,0.72021484375,195,195,49649,49649,254.6102564102564,209,301,0.00512,256,195,195,256,128,0.999617338180542,0.0084763690829277,300.5531311035156,590.48779296875,933.1194458007812,2433.51220703125,148.00531005859375,239.26858520507807,332.7842102050781,3.778182443231344,3.7049277601763606,283.0481300447136,304.5957098947838,304.63894210010767,5590930944,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.61218806340263,True,0.8220798012075274,0.9975718602764648,0.8220798012075274,0.9975718602764648,0.0056930144808215,1.0994562044407326,0.7202161361645408,vit_dp_kfm_a_public_beta0.75_seed42,1
vit,dp_kfm_a,public,0.75,42,2,1.0993285246233175,0.9764657945632934,0.7173,0.7173,0.63215,2.5430233194134213,0.72021484375,390,195,49464,49464,253.66153846153847,217,292,0.00512,256,390,390,256,128,0.933972179889679,0.1276536434888839,120.8244171142578,566.776123046875,1067.0849609375,3408.3310546875,81.50244140625,332.0774230957031,524.8011474609375,3.5757201751694083,3.731442453339696,281.8466282868758,303.2263363394886,607.9226899882779,5586350592,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.6765179426049086,True,0.6025843003694797,0.997835853780168,0.6025843003694797,0.997835853780168,0.0045862257109819,1.1000202830279535,0.7201848546512384,vit_dp_kfm_a_public_beta0.75_seed42,1
vit,dp_kfm_a,public,0.75,42,3,0.883289769998108,0.8883674077987671,0.7645,0.7645,1.37305,2.710864462544613,0.72021484375,585,195,50006,50006,256.44102564102565,220,308,0.00512,256,585,585,256,128,0.766308069229126,0.312818169593811,27.44475555419922,608.4295654296875,1198.2447509765625,3485.783447265625,20.165678024291992,426.01947021484375,706.5504150390625,4.003080974332988,4.192984316498041,287.9650259716436,310.7117113173008,918.689556398429,5595275264,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.6818871276088048,True,0.5732092604262932,0.9982716603146016,0.5732092604262932,0.9982716603146016,0.0038889974476159,1.0845368605255037,0.7202495078664309,vit_dp_kfm_a_public_beta0.75_seed42,1
vit,dp_kfm_a,public,0.75,42,4,0.8402426576418939,0.8824427417755127,0.7768,0.7768,2.1437,2.859977904455548,0.72021484375,780,195,49772,49772,255.24102564102563,203,293,0.00512,256,780,780,256,128,0.672305703163147,0.3993495404720306,11.356748580932615,687.018310546875,1397.7244873046875,3191.09228515625,8.389235496520996,503.306640625,864.203369140625,3.6728292861953378,3.839327145367861,284.9381226496771,306.8723316853866,1225.6202449072152,5585850368,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.675362818601012,True,0.6095195577477087,0.9984669542802068,0.6095195577477087,0.9984669542802068,0.0044536741099103,1.0664680404009423,0.7201597228870179,vit_dp_kfm_a_public_beta0.75_seed42,1
vit,dp_kfm_a,public,0.75,42,5,0.86120996261285,0.8557190444946289,0.7893,0.7893,2.92675,2.9959030525484205,0.72021484375,975,195,49838,49838,255.5794871794872,212,297,0.00512,256,975,975,256,128,0.6314659714698792,0.4356658458709717,7.125349044799805,716.981201171875,1338.1375732421875,3229.234130859375,5.527503967285156,553.312744140625,939.2559814453124,3.7578298011794686,3.834931097924709,284.4124379083514,307.6394820380956,1533.3220627941191,5588653568,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.6720517778579538,True,0.6219368652946174,0.998558173270628,0.6219368652946174,0.998558173270628,0.0041425469377703,1.0575389422949524,0.7202254289240343,vit_dp_kfm_a_public_beta0.75_seed42,1
vit,dp_kfm_a,public,1.0,42,1,2.393340057629363,1.925102758026123,0.3779,0.3779,0.0,2.3316823563394795,0.72021484375,195,195,49649,49649,254.6102564102564,209,301,0.00512,256,195,195,256,128,1.0,0.0019653115887194,714.8906860351562,1276.99951171875,1941.7647705078125,4355.39501953125,151.44944763183594,228.8193206787109,306.6167297363281,4.083649963140488,3.89413920417428,290.89128946885467,311.8965543676168,311.94156306330115,5590930944,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.3171203643731282,True,0.8836833358222976,0.9988415605657848,0.8836833358222976,0.9988415605657848,0.0029481180163062,1.093493965397783,0.7202532464811637,vit_dp_kfm_a_public_beta1_seed42,2
vit,dp_kfm_a,public,1.0,42,2,1.6822123489737724,1.5294510681152345,0.5199,0.5199,0.4489,2.5430233194134213,0.72021484375,390,195,49464,49464,253.66153846153847,217,292,0.00512,256,390,390,256,128,0.9993732571601868,0.0081204939633607,478.895751953125,1091.6341552734375,1786.8392333984375,4144.25927734375,153.93197631835938,266.6932678222656,379.2286376953125,3.463584654964506,3.8227635184302926,286.30812889523804,307.75929854623973,619.7687742216513,5586350592,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.3224386223352185,True,0.770457997597196,0.9986278334575316,0.770457997597196,0.9986278334575316,0.0029918939551276,1.0952499468659918,0.7201656186586138,vit_dp_kfm_a_public_beta1_seed42,2
vit,dp_kfm_a,public,1.0,42,3,1.3456606258274395,1.304295189666748,0.5983,0.5983,1.008,2.710864462544613,0.72021484375,585,195,50006,50006,256.44102564102565,220,308,0.00512,256,585,585,256,128,0.992100954055786,0.0300409793853759,418.1079711914063,1120.659423828125,1917.45263671875,4870.32568359375,154.44996643066406,335.2082824707031,485.2882385253906,3.70321832690388,3.964160549454391,296.01019247528166,317.6639783112332,937.4938722243533,5595275264,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.2790608191425967,True,0.7045364435557464,0.9987469270410804,0.7045364435557464,0.9987469270410804,0.0027702174425726,1.0820774622152327,0.7203764441688332,vit_dp_kfm_a_public_beta1_seed42,2
vit,dp_kfm_a,public,1.0,42,4,1.2841539015812495,1.3957122562408448,0.5981,0.5983,1.6062,2.859977904455548,0.72021484375,780,195,49772,49772,255.24102564102563,203,293,0.00512,256,780,780,256,128,0.968858003616333,0.0755252540111541,385.6305847167969,1431.9053955078125,2499.28515625,5604.01513671875,139.12619018554688,436.49810791015625,658.4160766601562,3.447385562583804,4.088346887379885,286.82741707377136,307.3584611825645,1244.9169540461153,5585850368,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.2431420901367165,True,0.6263919959702519,0.999066388536458,0.6263919959702519,0.999066388536458,0.0026433012955105,1.0588376467983864,0.720080713991418,vit_dp_kfm_a_public_beta1_seed42,2
vit,dp_kfm_a,public,1.0,42,5,1.4012435600182482,1.4615972190856934,0.6,0.6,2.20525,2.9959030525484205,0.72021484375,975,195,49838,49838,255.5794871794872,212,297,0.00512,256,975,975,256,128,0.93386572599411,0.1145646944642067,406.52734375,1506.1673583984375,2467.40966796875,5471.96630859375,153.72100830078125,505.0744323730469,761.4517211914062,3.4054617136716843,3.6683408226817846,285.7522026766092,305.87069560587406,1550.8498289762065,5588653568,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.1985900753211982,True,0.6369516270339026,0.9992021578410109,0.6369516270339026,0.9992021578410109,0.0027753654698352,1.0428281712511922,0.7201819390574207,vit_dp_kfm_a_public_beta1_seed42,2
vit,dp_sgd,none,,42,1,1.5438551018899749,0.6479605216026306,0.8009,0.8009,0.0,2.3316823563394795,0.72021484375,195,195,49649,49649,254.6102564102564,209,301,0.00512,256,195,195,256,128,0.9559306502342224,0.0928310379385948,107.65877532958984,211.0637359619141,304.5491943359375,861.6937255859375,107.65877532958984,211.0637359619141,304.5491943359375,0.0,0.0,224.45513022411612,238.14678434934467,238.19046476110816,5468842496,4802352128,19562496,0,0,5526346.0,5526346,1.0,True,0.7674130979830193,0.993849424320244,0.7674130979830193,0.993849424320244,0.0111523498841656,1.166343345649109,0.7202109421663186,vit_dp_sgd_none_seed42,2
vit,dp_sgd,none,,42,2,0.471173994020218,0.414158362531662,0.8829,0.8829,0.8419,2.5430233194134213,0.72021484375,390,195,49464,49464,253.66153846153847,217,292,0.00512,256,390,390,256,128,0.5949579477310181,0.4973445832729339,2.7494184970855717,247.5533447265625,441.8076477050781,1072.2125244140625,2.7494184970855717,247.5533447265625,441.8076477050781,0.0,0.0,212.41869210079312,225.5783845046535,463.8348687691614,5463423488,4802352128,19562496,0,0,5526346.0,5526346,1.0,True,0.5415020068289154,0.996228083271238,0.5415020068289154,0.996228083271238,0.0047579772685256,1.2815875460316783,0.7202091040653931,vit_dp_sgd_none_seed42,2
vit,dp_sgd,none,,42,3,0.3597683784690222,0.3516316879749298,0.9057,0.9057,1.7362,2.710864462544613,0.72021484375,585,195,50006,50006,256.44102564102565,220,308,0.00512,256,585,585,256,128,0.4049913883209228,0.6612147092819214,0.322895348072052,233.7161407470703,541.8522338867188,1566.2823486328125,0.322895348072052,233.7161407470703,541.8522338867188,0.0,0.0,212.53025649953636,225.3268962847069,689.2182496730238,5473055744,4802352128,19562496,0,0,5526346.0,5526346,1.0,True,0.5371719529692831,0.9972136001975987,0.5371719529692831,0.9972136001975987,0.0036685223828582,1.2701159280518437,0.7202054970542371,vit_dp_sgd_none_seed42,2
vit,dp_sgd,none,,42,4,0.3192274740038697,0.3216448577404022,0.9172,0.9172,2.64765,2.859977904455548,0.72021484375,780,195,49772,49772,255.24102564102563,203,293,0.00512,256,780,780,256,128,0.3325765430927276,0.7209151983261108,0.1024104654788971,182.7683563232422,607.5072631835938,1373.6666259765625,0.1024104654788971,182.7683563232422,607.5072631835938,0.0,0.0,211.3546347087249,224.9626160869375,914.236175853759,5464024064,4802352128,19562496,0,0,5526346.0,5526346,1.0,True,0.5481641871851091,0.9975592514184678,0.5481641871851091,0.9975592514184678,0.0033095140695007,1.2577630978764585,0.7202177284708838,vit_dp_sgd_none_seed42,2
vit,dp_sgd,none,,42,5,0.2909844247825724,0.3008281967759132,0.9259,0.9259,3.5692,2.9959030525484205,0.72021484375,975,195,49838,49838,255.5794871794872,212,297,0.00512,256,975,975,256,128,0.28273606300354,0.7626215219497681,0.0449491441249847,127.01966094970705,660.94873046875,1299.965576171875,0.0449491441249847,127.01966094970705,660.94873046875,0.0,0.0,211.04006990324703,225.02759747114035,1139.3212003968656,5466434048,4802352128,19562496,0,0,5526346.0,5526346,1.0,True,0.5528976012970437,0.9978170923026222,0.5528976012970437,0.9978170923026222,0.0030248342745274,1.244748303603847,0.7202342473175513,vit_dp_sgd_none_seed42,2
