task,method,source,beta,seed,epoch,train_loss,test_loss,test_accuracy,best_accuracy,accuracy_auc,epsilon,noise_multiplier,accountant_steps,logical_steps,samples,realized_batch_size_sum,realized_batch_size_mean,realized_batch_size_min,realized_batch_size_max,sample_rate,expected_batch_size,optimizer_steps,noise_events,logical_batch_size,physical_batch_size,clip_fraction,mean_clip_factor,matched_norm_p50,matched_norm_p90,matched_norm_p99,matched_norm_max,raw_norm_p50,raw_norm_p90,raw_norm_p99,geometry_build_seconds,oracle_seconds,private_train_seconds,wall_time_seconds,run_wall_time_seconds,peak_cuda_allocated_bytes,bk_cache_bytes,temporary_per_sample_bytes,operator_state_bytes,factor_state_bytes,trace_S,d_total,normalization,research_only,clip_cos,clip_rel_error,signal_cos,signal_rel_error,update_cos,update_rel_error,total_noise_rms,run_name,tau
mnist,dp_kfm_a,public,0.5,42,3,2.7035067641304744,1.2216792697906491,0.7102,0.7505,1.31075,0.8909029596825585,1.068115234375,702,234,59863,59863,255.82478632478632,215,304,0.0042666666666666,256,702,702,256,256,0.8083624243736267,0.2520204782485962,55.45856094360352,606.261962890625,918.3612060546876,1394.0040283203125,28.49509620666504,193.94192504882807,392.6944885253906,0.4644363345578313,0.4792086025699973,18.01232878305018,20.58473000954837,60.79512889683247,174619136,54412288,51380224,19996248,9998108,206922.0,206922,layer,True,0.8929188957707144,0.9956991062595716,0.8929188957707144,0.9956991062595716,0.0532319318926822,1.0028003562521628,1.0684021584756995,mnist_dp_kfm_a_public_beta0.5_seed42,
mnist,dp_kfm_a,public,0.5,42,4,1.1777030930104306,0.9579156714439392,0.8285,0.8285,2.0801,0.9432980775071595,1.068115234375,936,234,59605,59605,254.72222222222223,214,289,0.0042666666666666,256,936,936,256,256,0.5538629293441772,0.5097790360450745,2.438041925430298,195.44461059570312,363.6719970703125,543.2835083007812,1.895425796508789,145.54736328125,259.1913452148437,0.4668126450851559,0.4817881332710385,17.834871073253453,20.409566710703075,81.26585530303419,174574080,54365248,51380224,19996248,9998108,206922.00000000003,206922,layer,True,0.8979050875154145,0.991173327700669,0.8979050875154145,0.991173327700669,0.0560215907178806,1.0119010587917694,1.0672995870707165,mnist_dp_kfm_a_public_beta0.5_seed42,
mnist,dp_kfm_a,public,0.5,42,5,0.9838349254593312,0.8829228300094605,0.8531,0.8531,2.9209,0.995693195331761,1.068115234375,1170,234,60142,60142,257.017094017094,214,299,0.0042666666666666,256,1170,1170,256,256,0.4223338067531585,0.6299681663513184,0.2382325232028961,187.48741149902344,534.9703979492188,973.7306518554688,0.2048328667879104,166.20887756347656,305.7151184082031,0.4700617603957653,0.4804145665839314,18.06048419326544,20.643070296384398,101.97155710402876,174587904,54396608,51380224,19996248,9998108,206922.0,206922,layer,True,0.8876535332467305,0.9917153513899746,0.8876535332467305,0.9917153513899746,0.0520015412188981,1.0136768874159623,1.068337446188426,mnist_dp_kfm_a_public_beta0.5_seed42,
mnist,dp_kfm_a,public,0.5,42,1,1.18582149414087,0.8174452657699585,0.7803,0.7803,0.0,0.7861127240333559,1.068115234375,234,234,59766,59766,255.4102564102564,211,294,0.0042666666666666,256,234,234,256,256,0.7563497424125671,0.3183533847332001,17.946578979492188,160.86184692382812,305.3446655273437,497.3011779785156,16.616613388061523,138.6597900390625,254.2959747314453,0.7743881139904261,0.5141657320782542,19.288394518196583,22.46073426026851,22.511427535675463,172581376,54380928,51380224,19996224,9998108,206922.0,206922,global,True,0.8735720640737951,0.9808514523127476,0.8735720640737951,0.9808514523127476,0.0632706121871603,1.0883811150407294,1.0685540428485898,mnist_dp_kfm_a_public_beta0.5_seed42,13.91696756138955
mnist,dp_kfm_a,public,0.5,42,2,2.8266179758933814,1.6427691997528076,0.641,0.7803,0.71065,0.8385078418579571,1.068115234375,468,234,59605,59605,254.72222222222223,211,300,0.0042666666666666,256,468,468,256,256,0.7530576586723328,0.2997114360332489,75.69375610351562,353.66436767578125,488.6767578125,680.7283325195312,59.02313232421875,238.2956085205078,320.5845031738281,0.48030327539891,0.4846169808879494,18.91280491091311,21.68328256253153,44.26081522274762,172353536,54399744,51380224,19996224,9998108,206922.0,206922,global,True,0.9546096691614084,0.9952478598171034,0.9546096691614084,0.9952478598171034,0.1018617655982474,0.9966906891877504,1.0660560815379707,mnist_dp_kfm_a_public_beta0.5_seed42,2.082787220380993
mnist,dp_kfm_a,public,0.5,42,3,1.2085287029978216,0.7202659000396728,0.8404,0.8404,1.45135,0.8909029596825585,1.068115234375,702,234,59863,59863,255.82478632478632,215,304,0.0042666666666666,256,702,702,256,256,0.5621335506439209,0.5107011795043945,2.4531095027923584,137.21717834472656,236.17718505859372,347.3210754394531,2.2641074657440186,121.73866271972656,204.22727966308597,0.5349675314500928,0.5378962056711316,18.7706549661234,21.55866586137563,65.88147404324263,172152320,54412288,51380224,19996224,9998108,206922.0,206922,global,True,0.8771493043560619,0.9877245566044036,0.8771493043560619,0.9877245566044036,0.0657666949331971,1.0172123076609456,1.0677372121570752,mnist_dp_kfm_a_public_beta0.5_seed42,3.553809010978123
mnist,dp_kfm_a,public,0.5,42,4,0.7717091257885572,0.7609523768424988,0.8718,0.8718,2.30745,0.9432980775071595,1.068115234375,936,234,59605,59605,254.72222222222223,214,289,0.0042666666666666,256,936,936,256,256,0.3360624015331268,0.7152950763702393,0.0621131919324398,59.24944305419922,146.43130493164062,242.84814453125,0.0913243293762207,99.38372802734376,186.4132080078125,0.4758765492588281,0.4924253849312663,18.549544408917427,21.203518490307037,87.14636061992496,172566016,54365248,51380224,19996224,9998108,206922.0,206922,global,True,0.8746121240613922,0.9796780310802043,0.8746121240613922,0.9796780310802043,0.0733226923699916,1.0480429864185608,1.0690778288843537,mnist_dp_kfm_a_public_beta0.5_seed42,3.7728577525999705
mnist,dp_kfm_a,public,0.5,42,5,0.7741896967500808,0.850596960067749,0.8931,0.8931,3.1899,0.995693195331761,1.068115234375,1170,234,60142,60142,257.017094017094,214,299,0.0042666666666666,256,1170,1170,256,256,0.2479465305805206,0.7867740988731384,0.0033266306854784,63.292293548583984,185.9201812744141,330.86962890625,0.0053619695827364,112.39142608642578,238.3011932373047,0.4904664466157555,0.5215473985299468,19.04700049571693,21.72469504829496,108.93039570748806,172350464,54396608,51380224,19996224,9998108,206922.0,206922,global,True,0.8603510243335155,0.9841217253698308,0.8603510243335155,0.9841217253698308,0.0534151072745576,1.0451733710647158,1.068385100923378,mnist_dp_kfm_a_public_beta0.5_seed42,3.976596397236437
mnist,dp_sgd,none,,42,1,0.7668666850450235,0.5224877325057984,0.8851,0.8851,0.0,0.7861127240333559,1.068115234375,234,234,59766,59766,255.4102564102564,211,294,0.0042666666666666,256,234,234,256,256,0.5900846719741821,0.4908618032932281,4.0050811767578125,84.70262145996094,191.8057556152344,329.6912841796875,4.0050811767578125,84.70262145996094,191.8057556152344,0.0,0.0,18.4622605945915,19.997159250080585,20.04748928081244,135029760,25278848,51380224,0,0,206922.0,206922,dp_sgd,True,0.755417620071902,0.9784165866055076,0.755417620071902,0.9784165866055076,0.0334605353331958,1.1866738705898328,1.068041857864669,mnist_dp_sgd_none_seed42,1.0
mnist,dp_sgd,none,,42,2,0.5410135849481581,0.5042014192700386,0.904,0.904,0.89455,0.8385078418579571,1.068115234375,468,234,59605,59605,254.72222222222223,211,300,0.0042666666666666,256,468,468,256,256,0.3097055554389953,0.7367933988571167,0.03516236692667,127.05525207519533,283.42608642578125,406.0241394042969,0.03516236692667,127.05525207519533,283.42608642578125,0.0,0.0,17.16328950971365,18.6920674033463,38.8051578188315,135047168,25297664,51380224,0,0,206922.0,206922,dp_sgd,True,0.7422110941938473,0.99313868736522,0.7422110941938473,0.99313868736522,0.0203095223490416,1.0639268548156406,1.0680854378128677,mnist_dp_sgd_none_seed42,1.0
mnist,dp_sgd,none,,42,3,0.5441101601469391,0.4822024010598659,0.9189,0.9189,1.806,0.8909029596825585,1.068115234375,702,234,59863,59863,255.82478632478632,215,304,0.0042666666666666,256,702,702,256,256,0.2583565711975097,0.7773422598838806,0.0070691583678126,132.58673095703125,349.9057312011719,530.738037109375,0.0070691583678126,132.58673095703125,349.9057312011719,0.0,0.0,17.065497829578817,18.58732373919338,57.453930149786174,135059456,25310208,51380224,0,0,206922.0,206922,dp_sgd,True,0.7382238860065162,0.9945223739671052,0.7382238860065162,0.9945223739671052,0.0193517644966229,1.046152140078084,1.068038653551272,mnist_dp_sgd_none_seed42,1.0
mnist,dp_sgd,none,,42,4,0.5082844477473425,0.4989879942536354,0.9191,0.9191,2.725,0.9432980775071595,1.068115234375,936,234,59605,59605,254.72222222222223,214,289,0.0042666666666666,256,936,936,256,256,0.2292928397655487,0.8026825189590454,0.0029102640692144,97.37078094482422,385.5263366699219,553.4185791015625,0.0029102640692144,97.37078094482422,385.5263366699219,0.0,0.0,16.99249019753188,18.508225940167904,76.02228041738272,135014400,25263168,51380224,0,0,206922.0,206922,dp_sgd,True,0.7507538726570173,0.994986233348837,0.7507538726570173,0.994986233348837,0.0182154801788967,1.0441780651257035,1.068272831279176,mnist_dp_sgd_none_seed42,1.0
mnist,dp_sgd,none,,42,5,0.4901161481177286,0.476163493847847,0.9248,0.9248,3.64695,0.995693195331761,1.068115234375,1170,234,60142,60142,257.017094017094,214,299,0.0042666666666666,256,1170,1170,256,256,0.2134614735841751,0.8164445757865906,0.0015310313319787,82.00807189941406,422.624267578125,618.056396484375,0.0015310313319787,82.00807189941406,422.624267578125,0.0,0.0,17.197464150376618,18.72320700902492,94.80496311746538,135044096,25294528,51380224,0,0,206922.0,206922,dp_sgd,True,0.7230147239746377,0.9957828545545028,0.7230147239746377,0.9957828545545028,0.0156380379826438,1.0405617200805433,1.06802072248346,mnist_dp_sgd_none_seed42,1.0
vit,dp_sgd,none,,42,1,1.5438551018899749,0.6479605216026306,0.8009,0.8009,0.0,2.3316823563394795,0.72021484375,195,195,49649,49649,254.6102564102564,209,301,0.00512,256,195,195,256,128,0.9559306502342224,0.0928310379385948,107.65877532958984,211.0637359619141,304.5491943359375,861.6937255859375,107.65877532958984,211.0637359619141,304.5491943359375,0.0,0.0,224.45513022411612,238.14678434934467,238.19046476110816,5468842496,4802352128,19562496,0,0,5526346.0,5526346,dp_sgd,True,0.7674130979830193,0.993849424320244,0.7674130979830193,0.993849424320244,0.0111523498841656,1.166343345649109,0.7202109421663186,vit_dp_sgd_none_seed42,1.0
vit,dp_sgd,none,,42,2,0.471173994020218,0.414158362531662,0.8829,0.8829,0.8419,2.5430233194134213,0.72021484375,390,195,49464,49464,253.66153846153847,217,292,0.00512,256,390,390,256,128,0.5949579477310181,0.4973445832729339,2.7494184970855717,247.5533447265625,441.8076477050781,1072.2125244140625,2.7494184970855717,247.5533447265625,441.8076477050781,0.0,0.0,212.41869210079312,225.5783845046535,463.8348687691614,5463423488,4802352128,19562496,0,0,5526346.0,5526346,dp_sgd,True,0.5415020068289154,0.996228083271238,0.5415020068289154,0.996228083271238,0.0047579772685256,1.2815875460316783,0.7202091040653931,vit_dp_sgd_none_seed42,1.0
vit,dp_sgd,none,,42,3,0.3597683784690222,0.3516316879749298,0.9057,0.9057,1.7362,2.710864462544613,0.72021484375,585,195,50006,50006,256.44102564102565,220,308,0.00512,256,585,585,256,128,0.4049913883209228,0.6612147092819214,0.322895348072052,233.7161407470703,541.8522338867188,1566.2823486328125,0.322895348072052,233.7161407470703,541.8522338867188,0.0,0.0,212.53025649953636,225.3268962847069,689.2182496730238,5473055744,4802352128,19562496,0,0,5526346.0,5526346,dp_sgd,True,0.5371719529692831,0.9972136001975987,0.5371719529692831,0.9972136001975987,0.0036685223828582,1.2701159280518437,0.7202054970542371,vit_dp_sgd_none_seed42,1.0
vit,dp_sgd,none,,42,4,0.3192274740038697,0.3216448577404022,0.9172,0.9172,2.64765,2.859977904455548,0.72021484375,780,195,49772,49772,255.24102564102563,203,293,0.00512,256,780,780,256,128,0.3325765430927276,0.7209151983261108,0.1024104654788971,182.7683563232422,607.5072631835938,1373.6666259765625,0.1024104654788971,182.7683563232422,607.5072631835938,0.0,0.0,211.3546347087249,224.9626160869375,914.236175853759,5464024064,4802352128,19562496,0,0,5526346.0,5526346,dp_sgd,True,0.5481641871851091,0.9975592514184678,0.5481641871851091,0.9975592514184678,0.0033095140695007,1.2577630978764585,0.7202177284708838,vit_dp_sgd_none_seed42,1.0
vit,dp_sgd,none,,42,5,0.2909844247825724,0.3008281967759132,0.9259,0.9259,3.5692,2.9959030525484205,0.72021484375,975,195,49838,49838,255.5794871794872,212,297,0.00512,256,975,975,256,128,0.28273606300354,0.7626215219497681,0.0449491441249847,127.01966094970705,660.94873046875,1299.965576171875,0.0449491441249847,127.01966094970705,660.94873046875,0.0,0.0,211.04006990324703,225.02759747114035,1139.3212003968656,5466434048,4802352128,19562496,0,0,5526346.0,5526346,dp_sgd,True,0.5528976012970437,0.9978170923026222,0.5528976012970437,0.9978170923026222,0.0030248342745274,1.244748303603847,0.7202342473175513,vit_dp_sgd_none_seed42,1.0
