level,layer,group,noise_rms,noise_energy_share,expected_noise_energy,signal_norm,snr,task,method,source,beta,seed,epoch,research_only,run_name,normalization
group,attention_qkv,attention_qkv,0.7201963526764823,0.2413920518186876,691966.667175293,7.5341368120445456,0.0090571365413655,vit,dp_kfm,public,0.5,42,4,True,vit_dp_kfm_public_beta0.5_seed42,layer
group,identity,identity,0.7200974701865308,0.0086161814696365,24698.86779785156,1.8216736248893437,0.0115912973711409,vit,dp_kfm,public,0.5,42,4,True,vit_dp_kfm_public_beta0.5_seed42,layer
group,mlp_fc1,mlp_fc1,0.7201996461786437,0.3218560690915826,922622.2229003906,8.369712620857436,0.0087136194874335,vit,dp_kfm,public,0.5,42,4,True,vit_dp_kfm_public_beta0.5_seed42,layer
group,mlp_fc2,mlp_fc2,0.7201701784121318,0.3206053330717978,919036.9033813477,8.508376399037255,0.0088752423112761,vit,dp_kfm,public,0.5,42,4,True,vit_dp_kfm_public_beta0.5_seed42,layer
group,patch_head,patch_head,0.7192025108991479,0.0270663472753967,77587.51779794693,5.943070560360642,0.0213360960380702,vit,dp_kfm,public,0.5,42,4,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,patch_embed,patch_head,0.7199380795106395,0.0267171110893166,76586.4086151123,4.843418487794677,0.0175015350836611,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.0.attn.q_proj,attention_qkv,0.7206110556504786,0.0067053347727413,19221.296310424805,0.6829386417328794,0.0049259539733822,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.0.attn.k_proj,attention_qkv,0.7201999203456315,0.0067053347727413,19221.296310424805,0.9661840286177512,0.0069689687534911,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.0.attn.v_proj,attention_qkv,0.7197108027514376,0.0067053347727413,19221.296310424805,2.855639221067226,0.0205973809475322,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.0.attn.out_proj,attention_out,0.7206003770577135,0.0067053347727413,19221.296310424805,3.5700957160330944,0.0257506693912141,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.0.mlp.fc1,mlp_fc1,0.7202668060330362,0.0268213390909653,76885.18524169922,3.0021553458831467,0.010827092033656,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.0.mlp.fc2,mlp_fc2,0.7202660679017575,0.0267171110893166,76586.4086151123,4.2218371161328525,0.0152554710256196,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.1.attn.q_proj,attention_qkv,0.7200730225732208,0.0067053347727413,19221.296310424805,0.4316988089009542,0.0031137913907085,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.1.attn.k_proj,attention_qkv,0.7202505398262061,0.0067053347727413,19221.296310424805,0.5514155106909949,0.0039772935076286,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.1.attn.v_proj,attention_qkv,0.7200058768255171,0.0067053347727413,19221.296310424805,2.104533737184983,0.0151797477713352,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.1.attn.out_proj,attention_out,0.7203472214895632,0.0067053347727413,19221.296310424805,2.208048370294111,0.0159263863228942,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.1.mlp.fc1,mlp_fc1,0.7198856990890405,0.0268213390909653,76885.18524169922,3.141714818551866,0.0113304048475065,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.1.mlp.fc2,mlp_fc2,0.7203059901551729,0.0267171110893166,76586.4086151123,2.578499045313688,0.0093173223867533,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.2.attn.q_proj,attention_qkv,0.7200551736538929,0.0067053347727413,19221.296310424805,0.5571481915303814,0.0040186426424312,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.2.attn.k_proj,attention_qkv,0.7203337143731462,0.0067053347727413,19221.296310424805,0.721265197856779,0.0052023987956367,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.2.attn.v_proj,attention_qkv,0.7202333032718032,0.0067053347727413,19221.296310424805,2.8120930241482367,0.0202832874863766,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.2.attn.out_proj,attention_out,0.7205897033570868,0.0067053347727413,19221.296310424805,3.124477442668457,0.0225364785837903,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.2.mlp.fc1,mlp_fc1,0.7202471318503835,0.0268213390909653,76885.18524169922,3.5879426919365023,0.0129396987368928,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.2.mlp.fc2,mlp_fc2,0.7201802871235786,0.0267171110893166,76586.4086151123,3.4691511412633305,0.0125356647504949,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.3.attn.q_proj,attention_qkv,0.7202577328017786,0.0067053347727413,19221.296310424805,0.582805158782477,0.0042037032497205,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.3.attn.k_proj,attention_qkv,0.7200924001901186,0.0067053347727413,19221.296310424805,0.7716728802185271,0.0055659833229213,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.3.attn.v_proj,attention_qkv,0.7200843718567856,0.0067053347727413,19221.296310424805,2.5121342484148346,0.018119721050268,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.3.attn.out_proj,attention_out,0.7204032339163001,0.0067053347727413,19221.296310424805,2.784672917268055,0.0200855095658092,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.3.mlp.fc1,mlp_fc1,0.7202619970130708,0.0268213390909653,76885.18524169922,3.323241305896115,0.0119850691664991,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.3.mlp.fc2,mlp_fc2,0.7203463461669205,0.0267171110893166,76586.4086151123,3.648976853780648,0.0131854591105109,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.4.attn.q_proj,attention_qkv,0.72040464938201,0.0067053347727413,19221.296310424805,0.6734800280631591,0.0048577301348968,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.4.attn.k_proj,attention_qkv,0.7202753994526795,0.0067053347727413,19221.296310424805,0.9459626156634476,0.0068231141431312,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.4.attn.v_proj,attention_qkv,0.7205991080155579,0.0067053347727413,19221.296310424805,2.4599052097249645,0.0177429992996763,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.4.attn.out_proj,attention_out,0.7197596003932091,0.0067053347727413,19221.296310424805,2.6038283758568106,0.0187810997215093,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.4.mlp.fc1,mlp_fc1,0.7202768385547681,0.0268213390909653,76885.18524169922,2.819302007359984,0.0101676425059804,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.4.mlp.fc2,mlp_fc2,0.7201763940210911,0.0267171110893166,76586.4086151123,2.8100393203508776,0.0101539856354599,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.5.attn.q_proj,attention_qkv,0.7203166945520055,0.0067053347727413,19221.296310424805,0.4709458916906585,0.0033968758606707,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.5.attn.k_proj,attention_qkv,0.7205476382145859,0.0067053347727413,19221.296310424805,0.7074996158757103,0.0051031093146908,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.5.attn.v_proj,attention_qkv,0.7200672043946859,0.0067053347727413,19221.296310424805,2.075190312911169,0.0149680971946048,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.5.attn.out_proj,attention_out,0.7203231226336024,0.0067053347727413,19221.296310424805,1.9663428258330624,0.0141829934111894,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.5.mlp.fc1,mlp_fc1,0.7203363150845584,0.0268213390909653,76885.18524169922,2.4240022711153366,0.0087420178689775,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.5.mlp.fc2,mlp_fc2,0.7202709284708537,0.0267171110893166,76586.4086151123,2.253979376416477,0.0081446811242122,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.6.attn.q_proj,attention_qkv,0.7203603550764359,0.0067053347727413,19221.296310424805,0.4093169453674188,0.0029523537111463,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.6.attn.k_proj,attention_qkv,0.7201598887589019,0.0067053347727413,19221.296310424805,0.6231528840601697,0.0044947265210707,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.6.attn.v_proj,attention_qkv,0.7198452906086454,0.0067053347727413,19221.296310424805,1.8793183105859184,0.0135552960889591,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.6.attn.out_proj,attention_out,0.719874333070226,0.0067053347727413,19221.296310424805,2.094718639448496,0.0151089526563136,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.6.mlp.fc1,mlp_fc1,0.720393870519562,0.0268213390909653,76885.18524169922,2.2271934230805863,0.0080322386386548,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.6.mlp.fc2,mlp_fc2,0.7200982740926863,0.0267171110893166,76586.4086151123,1.974435973703654,0.0071345601358414,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.7.attn.q_proj,attention_qkv,0.7203660817272384,0.0067053347727413,19221.296310424805,0.3408792471406823,0.0024587208561453,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.7.attn.k_proj,attention_qkv,0.72007377589671,0.0067053347727413,19221.296310424805,0.4963624698600248,0.0035802025705277,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.7.attn.v_proj,attention_qkv,0.7198700241112278,0.0067053347727413,19221.296310424805,1.654591039926082,0.0119343654164388,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.7.attn.out_proj,attention_out,0.7199589971677467,0.0067053347727413,19221.296310424805,1.531595084110797,0.0110472104361305,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.7.mlp.fc1,mlp_fc1,0.7200560625908685,0.0268213390909653,76885.18524169922,1.820872461777568,0.0065668666187612,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.7.mlp.fc2,mlp_fc2,0.7198733845605636,0.0267171110893166,76586.4086151123,1.6294175332030232,0.0058878472292139,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.8.attn.q_proj,attention_qkv,0.7202402879251975,0.0067053347727413,19221.296310424805,0.3103667748533329,0.0022386380772294,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.8.attn.k_proj,attention_qkv,0.7201353793236824,0.0067053347727413,19221.296310424805,0.4393809056139146,0.0031692014268592,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.8.attn.v_proj,attention_qkv,0.7202762839158285,0.0067053347727413,19221.296310424805,1.3361406042420352,0.009637420869557,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.8.attn.out_proj,attention_out,0.7204628356872097,0.0067053347727413,19221.296310424805,1.2700594553809124,0.00916078552063,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.8.mlp.fc1,mlp_fc1,0.7201965103588314,0.0268213390909653,76885.18524169922,1.5476321669450777,0.0055814419892491,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.8.mlp.fc2,mlp_fc2,0.720430937829249,0.0267171110893166,76586.4086151123,1.282090097262062,0.0046327908427056,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.9.attn.q_proj,attention_qkv,0.7202814466478881,0.0067053347727413,19221.296310424805,0.3024544857500318,0.0021815676911578,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.9.attn.k_proj,attention_qkv,0.7199312471095721,0.0067053347727413,19221.296310424805,0.4657953743317743,0.0033597258007698,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.9.attn.v_proj,attention_qkv,0.7200878849978054,0.0067053347727413,19221.296310424805,1.12219008139278,0.0080942215779453,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.9.attn.out_proj,attention_out,0.7206697747580414,0.0067053347727413,19221.296310424805,1.0043669873933616,0.0072443778254085,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.9.mlp.fc1,mlp_fc1,0.720259892975606,0.0268213390909653,76885.18524169922,1.2170851200814752,0.0043893440177856,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.9.mlp.fc2,mlp_fc2,0.720083272806891,0.0267171110893166,76586.4086151123,0.9598280136903836,0.0034683072912685,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.10.attn.q_proj,attention_qkv,0.720329941332155,0.0067053347727413,19221.296310424805,0.2440589883236713,0.0017603680181606,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.10.attn.k_proj,attention_qkv,0.7207082128915424,0.0067053347727413,19221.296310424805,0.4034533786729753,0.0029100605124727,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.10.attn.v_proj,attention_qkv,0.7203841744276567,0.0067053347727413,19221.296310424805,0.9381105335527296,0.0067664780228284,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.10.attn.out_proj,attention_out,0.7194686096497414,0.0067053347727413,19221.296310424805,0.8482280442540029,0.0061181664787999,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.10.mlp.fc1,mlp_fc1,0.7202553738082881,0.0268213390909653,76885.18524169922,0.9646901599990632,0.0034790968297477,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.10.mlp.fc2,mlp_fc2,0.7203028293347122,0.0267171110893166,76586.4086151123,0.7115205527996701,0.0025710563621437,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.11.attn.q_proj,attention_qkv,0.7203319180731224,0.0067053347727413,19221.296310424805,0.2898121558222497,0.0020903800916649,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.11.attn.k_proj,attention_qkv,0.7203889377734426,0.0067053347727413,19221.296310424805,0.3959499994004993,0.0028559395436442,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.11.attn.v_proj,attention_qkv,0.7205776727665321,0.0067053347727413,19221.296310424805,0.7780775532330185,0.0056121794561551,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.11.attn.out_proj,attention_out,0.7201795914474624,0.0067053347727413,19221.296310424805,0.6828276077225233,0.0049251530984704,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.11.mlp.fc1,mlp_fc1,0.7201648682326282,0.0268213390909653,76885.18524169922,0.6781433741790281,0.0024456831437183,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.11.mlp.fc2,mlp_fc2,0.7201571970166267,0.0267171110893166,76586.4086151123,0.7128451794667671,0.0025758428574973,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,head,patch_head,0.7178295480766633,0.0003492361860802,1001.1091828346252,2.4185602526237946,0.0764392097854926,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,cls_token,identity,0.7207425993548757,3.474266721627629e-05,99.59220886230467,0.1610977919591293,0.0161427271252102,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,pos_embed,identity,0.7203343699700097,0.0068443054416064,19619.665145874023,0.4951441290504606,0.0035349708633773,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.0.norm1.weight,identity,0.721700581434986,3.474266721627629e-05,99.59220886230467,0.6293747397949804,0.0630661945173535,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.0.norm1.bias,identity,0.7217209000792877,3.474266721627629e-05,99.59220886230467,0.4569292738180653,0.0457863791493606,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.0.norm2.weight,identity,0.72145301035746,3.474266721627629e-05,99.59220886230467,0.252502735562049,0.0253019157430872,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.0.norm2.bias,identity,0.714175097155697,3.474266721627629e-05,99.59220886230467,0.2314473777942147,0.0231920736972319,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.1.norm1.weight,identity,0.7201260556350098,3.474266721627629e-05,99.59220886230467,0.3140023404850302,0.031464454214327,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.1.norm1.bias,identity,0.7198292697663107,3.474266721627629e-05,99.59220886230467,0.3152136348895852,0.0315858313902847,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.1.norm2.weight,identity,0.7219071410756541,3.474266721627629e-05,99.59220886230467,0.3191487991980851,0.0319801526460416,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.1.norm2.bias,identity,0.7202009784704063,3.474266721627629e-05,99.59220886230467,0.2991332350468016,0.02997450262178,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.2.norm1.weight,identity,0.7147536825910189,3.474266721627629e-05,99.59220886230467,0.312472041890215,0.0313111113761926,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.2.norm1.bias,identity,0.7203985732710589,3.474266721627629e-05,99.59220886230467,0.3912658732064165,0.0392066095243608,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.2.norm2.weight,identity,0.721578451930332,3.474266721627629e-05,99.59220886230467,0.2855151728939801,0.0286099112227687,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.2.norm2.bias,identity,0.7190201493579259,3.474266721627629e-05,99.59220886230467,0.3499813213439876,0.0350697107680398,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.3.norm1.weight,identity,0.71851678759155,3.474266721627629e-05,99.59220886230467,0.2231653536244889,0.0223621774299373,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.3.norm1.bias,identity,0.7173638231745778,3.474266721627629e-05,99.59220886230467,0.3433668067342482,0.0344069064979613,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.3.norm2.weight,identity,0.7194469351673098,3.474266721627629e-05,99.59220886230467,0.2475519804771805,0.024805827699751,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.3.norm2.bias,identity,0.7214167067866659,3.474266721627629e-05,99.59220886230467,0.2897211191441509,0.0290313660533665,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.4.norm1.weight,identity,0.7194166310675911,3.474266721627629e-05,99.59220886230467,0.2265450651772237,0.0227008398081998,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.4.norm1.bias,identity,0.7180620483013157,3.474266721627629e-05,99.59220886230467,0.354804332778335,0.0355529983200268,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.4.norm2.weight,identity,0.7166136360928212,3.474266721627629e-05,99.59220886230467,0.2005071395726613,0.0200917219374371,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.4.norm2.bias,identity,0.7211923070394939,3.474266721627629e-05,99.59220886230467,0.2578629651194849,0.0258390349799302,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.5.norm1.weight,identity,0.7161909802410248,3.474266721627629e-05,99.59220886230467,0.1819249446884404,0.0182297019944229,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.5.norm1.bias,identity,0.7217660613756091,3.474266721627629e-05,99.59220886230467,0.269955960511173,0.0270508077941967,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.5.norm2.weight,identity,0.7176578472853912,3.474266721627629e-05,99.59220886230467,0.1679977750066623,0.0168341366234432,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.5.norm2.bias,identity,0.7241689516287614,3.474266721627629e-05,99.59220886230467,0.2085310704237574,0.0208957560872885,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.6.norm1.weight,identity,0.719698586702706,3.474266721627629e-05,99.59220886230467,0.1621659051053003,0.016249756891713,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.6.norm1.bias,identity,0.7213602509681853,3.474266721627629e-05,99.59220886230467,0.2661918802436393,0.0266736299328664,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.6.norm2.weight,identity,0.7202068836797184,3.474266721627629e-05,99.59220886230467,0.133365047143018,0.0133637807066699,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.6.norm2.bias,identity,0.7179837764468324,3.474266721627629e-05,99.59220886230467,0.1645657473968325,0.0164902319397234,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.7.norm1.weight,identity,0.717847603023422,3.474266721627629e-05,99.59220886230467,0.1298660925492595,0.0130131696365637,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.7.norm1.bias,identity,0.7203717942138457,3.474266721627629e-05,99.59220886230467,0.198834190168909,0.0199240848432806,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.7.norm2.weight,identity,0.7201997177724552,3.474266721627629e-05,99.59220886230467,0.0819807953391907,0.0082148463524814,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.7.norm2.bias,identity,0.7107371898169971,3.474266721627629e-05,99.59220886230467,0.1136286633714213,0.0113861058187103,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.8.norm1.weight,identity,0.7219412728081674,3.474266721627629e-05,99.59220886230467,0.149938265192918,0.015024492087705,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.8.norm1.bias,identity,0.7189042910473773,3.474266721627629e-05,99.59220886230467,0.1715603220485772,0.0171911199443751,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.8.norm2.weight,identity,0.7211654710195654,3.474266721627629e-05,99.59220886230467,0.0584689606595584,0.0058588542136031,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.8.norm2.bias,identity,0.7236843898814884,3.474266721627629e-05,99.59220886230467,0.0870303099786124,0.008720830549705,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.9.norm1.weight,identity,0.723704297857399,3.474266721627629e-05,99.59220886230467,0.1200401252458901,0.0120285632866531,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.9.norm1.bias,identity,0.7230408708362622,3.474266721627629e-05,99.59220886230467,0.1671245028110388,0.0167466308011191,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.9.norm2.weight,identity,0.7206778388738863,3.474266721627629e-05,99.59220886230467,0.138552753991617,0.0138836123880611,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.9.norm2.bias,identity,0.7146484210582352,3.474266721627629e-05,99.59220886230467,0.0713700327551734,0.0071515999671576,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.10.norm1.weight,identity,0.7204263562675522,3.474266721627629e-05,99.59220886230467,0.1011166513383529,0.0101323456424789,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
layer,blocks.10.norm1.bias,identity,0.7230556074683262,3.474266721627629e-05,99.59220886230467,0.1368675141917456,0.0137147437406449,vit,dp_kfm,public,0.5,42,5,True,vit_dp_kfm_public_beta0.5_seed42,layer
