source_method,method,seed,epoch,statistic_sha256,target_sha256,module,coordinates,operator_dof,log_scale_rmse,log_scale_pearson,log_scale_spearman,correlation_defined,gain_geomean,log10_gain_range,gain_min,gain_p1,gain_p10,gain_median,gain_p90,gain_p99,gain_max
Module-Elementwise Equil,Factorized Equil,7,3,a539017505b2af35205b51ed708f1f91d569a4b22f16e8c58b417d44c9828676,de44e6c872e9871e47e680210b1a6398adc2538d6dc59feb351ea69b43a28953,__global__,206922,2034,0.10217743354679029,0.9504874728135486,0.967479030799628,True,0.9999999979462547,1.087830128703713,0.18346090614795685,0.501940196156008,0.6682329356649688,1.002155184745675,1.500581026056644,1.998094016801038,2.2458133697509766
Module-Elementwise Equil,Layer-Scalar Equil,7,3,a539017505b2af35205b51ed708f1f91d569a4b22f16e8c58b417d44c9828676,de44e6c872e9871e47e680210b1a6398adc2538d6dc59feb351ea69b43a28953,conv1,160,1,0.20691640603639827,,,False,1.1935811042785645,0.0,1.1935811042785645,1.1935811042785645,1.1935811042785645,1.1935811042785645,1.1935811042785645,1.1935811042785645,1.1935811042785645
Module-Elementwise Equil,Layer-Scalar Equil,7,3,a539017505b2af35205b51ed708f1f91d569a4b22f16e8c58b417d44c9828676,de44e6c872e9871e47e680210b1a6398adc2538d6dc59feb351ea69b43a28953,conv2,4640,1,0.15176306138969728,,,False,1.261784553527832,0.0,1.261784553527832,1.261784553527832,1.261784553527832,1.261784553527832,1.261784553527832,1.261784553527832,1.261784553527832
Module-Elementwise Equil,Layer-Scalar Equil,7,3,a539017505b2af35205b51ed708f1f91d569a4b22f16e8c58b417d44c9828676,de44e6c872e9871e47e680210b1a6398adc2538d6dc59feb351ea69b43a28953,fc1,200832,1,0.3240408046921675,,,False,0.9986141324043274,0.0,0.9986141324043274,0.9986141324043274,0.9986141324043274,0.9986141324043274,0.9986141324043274,0.9986141324043274,0.9986141324043274
Module-Elementwise Equil,Layer-Scalar Equil,7,3,a539017505b2af35205b51ed708f1f91d569a4b22f16e8c58b417d44c9828676,de44e6c872e9871e47e680210b1a6398adc2538d6dc59feb351ea69b43a28953,fc2,1290,1,0.542298792408548,,,False,0.5260171294212341,0.0,0.5260171294212341,0.5260171294212341,0.5260171294212341,0.5260171294212341,0.5260171294212341,0.5260171294212341,0.5260171294212341
Module-Elementwise Equil,Layer-Scalar Equil,7,3,a539017505b2af35205b51ed708f1f91d569a4b22f16e8c58b417d44c9828676,de44e6c872e9871e47e680210b1a6398adc2538d6dc59feb351ea69b43a28953,__global__,206922,3,0.3229474618990379,0.18776614116650658,0.1396145650232226,True,0.9999999777028322,0.3799853196565862,0.5260171294212341,0.9986141324043274,0.9986141324043274,0.9986141324043274,0.9986141324043274,1.261784553527832,1.261784553527832
Module-Elementwise Equil,Module-Elementwise Equil,7,4,38d2e5218bc52af3d2e5838859bb9025d9f655fdbffa8a4422f097b88f70d7e9,f8c230ec91fa069fc645243a191f213be947f620b0710b7f6f8af39bc58f6121,conv1,160,160,0.0,0.9999999999999999,1.0,True,1.2205663445778911,0.3196730080792605,0.7169328927993774,0.7339787823023342,0.898491601147139,1.2863779162880198,1.4841691832161066,1.495910082230479,1.4967577457427979
Module-Elementwise Equil,Module-Elementwise Equil,7,4,38d2e5218bc52af3d2e5838859bb9025d9f655fdbffa8a4422f097b88f70d7e9,f8c230ec91fa069fc645243a191f213be947f620b0710b7f6f8af39bc58f6121,conv2,4640,4640,0.0,1.0,1.0,True,1.223227885042796,0.37199056230005473,0.6370101571083069,0.7314366531162653,0.9625306162759765,1.2538204623742901,1.496733999248216,1.4992252790490312,1.5001577138900757
Module-Elementwise Equil,Module-Elementwise Equil,7,4,38d2e5218bc52af3d2e5838859bb9025d9f655fdbffa8a4422f097b88f70d7e9,f8c230ec91fa069fc645243a191f213be947f620b0710b7f6f8af39bc58f6121,fc1,200832,200832,0.0,1.0,1.0,True,0.9999185502694051,0.7054544767377035,0.29565033316612244,0.44029835393048367,0.6212639927778837,1.054487347602514,1.4602324128141266,1.5001777005193633,1.5004891157150269
Module-Elementwise Equil,Module-Elementwise Equil,7,4,38d2e5218bc52af3d2e5838859bb9025d9f655fdbffa8a4422f097b88f70d7e9,f8c230ec91fa069fc645243a191f213be947f620b0710b7f6f8af39bc58f6121,fc2,1290,1290,0.0,0.9999999999999998,1.0,True,0.4786474354544855,1.107756619256103,0.1170782521367073,0.1559446863569585,0.22553066019991733,0.4436264226943051,1.2797898477905167,1.5003702504776355,1.5004891157150269
Module-Elementwise Equil,Module-Elementwise Equil,7,4,38d2e5218bc52af3d2e5838859bb9025d9f655fdbffa8a4422f097b88f70d7e9,f8c230ec91fa069fc645243a191f213be947f620b0710b7f6f8af39bc58f6121,__global__,206922,206921,0.0,1.0,1.0,True,0.9999999997635503,1.107756619256103,0.1170782521367073,0.4247690535929889,0.6198159337042927,1.0610042214377526,1.4612571239456713,1.5001324617858545,1.5004891157150269
Module-Elementwise Equil,Factorized Equil,7,4,38d2e5218bc52af3d2e5838859bb9025d9f655fdbffa8a4422f097b88f70d7e9,f8c230ec91fa069fc645243a191f213be947f620b0710b7f6f8af39bc58f6121,conv1,160,25,0.048119398660263095,0.9662440847089196,0.9499296847533106,True,1.2205663450165503,0.3087474252294266,0.7611692547798157,0.7894256805157502,0.8987872762506325,1.2621712107086385,1.4896619876639647,1.5378789630780507,1.5496323108673096
Module-Elementwise Equil,Factorized Equil,7,4,38d2e5218bc52af3d2e5838859bb9025d9f655fdbffa8a4422f097b88f70d7e9,f8c230ec91fa069fc645243a191f213be947f620b0710b7f6f8af39bc58f6121,conv2,4640,176,0.06455039755495674,0.9246266025303242,0.9318060440481494,True,1.2232278789612658,0.35512596361169757,0.770834743976593,0.8448528226516854,0.9758421112028511,1.2324743231634816,1.5124671578385973,1.6932635033327235,1.7461729049682615
Module-Elementwise Equil,Factorized Equil,7,4,38d2e5218bc52af3d2e5838859bb9025d9f655fdbffa8a4422f097b88f70d7e9,f8c230ec91fa069fc645243a191f213be947f620b0710b7f6f8af39bc58f6121,fc1,200832,1696,0.10775828121733366,0.9447767145363852,0.9674877318894375,True,0.9999185505469312,0.754478218808223,0.3908935785293579,0.5163463065654065,0.6683586537780515,0.9949376285074173,1.514883506293759,2.023050258050009,2.2209396362304688
Module-Elementwise Equil,Factorized Equil,7,4,38d2e5218bc52af3d2e5838859bb9025d9f655fdbffa8a4422f097b88f70d7e9,f8c230ec91fa069fc645243a191f213be947f620b0710b7f6f8af39bc58f6121,fc2,1290,138,0.08061344056200821,0.9914697956905971,0.9933538696740486,True,0.47864743656279307,1.1456797945445925,0.13079306483268738,0.16456813592381359,0.23066146748698413,0.4415946408633167,1.2306292248902784,1.7169725508141933,1.8292139768600464
Module-Elementwise Equil,Factorized Equil,7,4,38d2e5218bc52af3d2e5838859bb9025d9f655fdbffa8a4422f097b88f70d7e9,f8c230ec91fa069fc645243a191f213be947f620b0710b7f6f8af39bc58f6121,__global__,206922,2034,0.10679809519857009,0.9478672836587646,0.9665497953038368,True,0.9999999999361585,1.2299520382707778,0.13079306483268738,0.5001537064307296,0.6669786870469456,1.0004281997488615,1.5134658575057967,2.0199161760898066,2.2209396362304688
Module-Elementwise Equil,Layer-Scalar Equil,7,4,38d2e5218bc52af3d2e5838859bb9025d9f655fdbffa8a4422f097b88f70d7e9,f8c230ec91fa069fc645243a191f213be947f620b0710b7f6f8af39bc58f6121,conv1,160,1,0.18677834920070394,,,False,1.2205663919448853,0.0,1.2205663919448853,1.2205663919448853,1.2205663919448853,1.2205663919448853,1.2205663919448853,1.2205663919448853,1.2205663919448853
Module-Elementwise Equil,Layer-Scalar Equil,7,4,38d2e5218bc52af3d2e5838859bb9025d9f655fdbffa8a4422f097b88f70d7e9,f8c230ec91fa069fc645243a191f213be947f620b0710b7f6f8af39bc58f6121,conv2,4640,1,0.16947928898902834,,,False,1.223227858543396,0.0,1.223227858543396,1.223227858543396,1.223227858543396,1.223227858543396,1.223227858543396,1.223227858543396,1.223227858543396
Module-Elementwise Equil,Layer-Scalar Equil,7,4,38d2e5218bc52af3d2e5838859bb9025d9f655fdbffa8a4422f097b88f70d7e9,f8c230ec91fa069fc645243a191f213be947f620b0710b7f6f8af39bc58f6121,fc1,200832,1,0.3288173024324549,,,False,0.9999185800552368,0.0,0.9999185800552368,0.9999185800552368,0.9999185800552368,0.9999185800552368,0.9999185800552368,0.9999185800552368,0.9999185800552368
Module-Elementwise Equil,Layer-Scalar Equil,7,4,38d2e5218bc52af3d2e5838859bb9025d9f655fdbffa8a4422f097b88f70d7e9,f8c230ec91fa069fc645243a191f213be947f620b0710b7f6f8af39bc58f6121,fc2,1290,1,0.6185016728127334,,,False,0.4786474406719208,0.0,0.4786474406719208,0.4786474406719208,0.4786474406719208,0.4786474406719208,0.4786474406719208,0.4786474406719208,0.4786474406719208
Module-Elementwise Equil,Layer-Scalar Equil,7,4,38d2e5218bc52af3d2e5838859bb9025d9f655fdbffa8a4422f097b88f70d7e9,f8c230ec91fa069fc645243a191f213be947f620b0710b7f6f8af39bc58f6121,__global__,206922,3,0.3286253282386738,0.19623966229219145,0.1221319489352287,True,1.000000028287281,0.40749162232385727,0.4786474406719208,0.9999185800552368,0.9999185800552368,0.9999185800552368,0.9999185800552368,1.223227858543396,1.223227858543396
Module-Elementwise Equil,Module-Elementwise Equil,7,5,2ccd67ef6dc678dedb24516f999e3c596fe1825e1fcfc3e28728098358ff6221,3372c7ef3c80e01bc2a35a91cc18183dee29b019d1c85dd3eab446cd78a97ec8,conv1,160,160,0.0,1.0,1.0,True,1.266745337134792,0.23212535893058964,0.8702927827835083,0.9231139472254849,1.0314235702577321,1.3109396144189782,1.4600776742339099,1.4851232370969591,1.4852198362350464
Module-Elementwise Equil,Module-Elementwise Equil,7,5,2ccd67ef6dc678dedb24516f999e3c596fe1825e1fcfc3e28728098358ff6221,3372c7ef3c80e01bc2a35a91cc18183dee29b019d1c85dd3eab446cd78a97ec8,conv2,4640,4640,0.0,1.0,1.0,True,1.1873364625176497,0.38518271897042633,0.6121886372566223,0.7245317259610008,0.9339597283119482,1.2139797188049026,1.4820653318142234,1.485991655588058,1.4861682653427124
Module-Elementwise Equil,Module-Elementwise Equil,7,5,2ccd67ef6dc678dedb24516f999e3c596fe1825e1fcfc3e28728098358ff6221,3372c7ef3c80e01bc2a35a91cc18183dee29b019d1c85dd3eab446cd78a97ec8,fc1,200832,200832,0.0,1.0,0.9999999999999999,True,1.000375641789244,0.6629441407947916,0.32295638322830195,0.46273179125792335,0.648342335220947,1.0462931394576958,1.431230986118241,1.4832162857055664,1.486236810684204
Module-Elementwise Equil,Module-Elementwise Equil,7,5,2ccd67ef6dc678dedb24516f999e3c596fe1825e1fcfc3e28728098358ff6221,3372c7ef3c80e01bc2a35a91cc18183dee29b019d1c85dd3eab446cd78a97ec8,fc2,1290,1290,0.0,0.9999999999999998,1.0,True,0.4938960310224526,0.9936205140506518,0.1508229374885559,0.1819555635216726,0.2414109052393326,0.4487300043613384,1.3116266317500014,1.4823336513602554,1.4862364530563354
Module-Elementwise Equil,Module-Elementwise Equil,7,5,2ccd67ef6dc678dedb24516f999e3c596fe1825e1fcfc3e28728098358ff6221,3372c7ef3c80e01bc2a35a91cc18183dee29b019d1c85dd3eab446cd78a97ec8,__global__,206922,206921,0.0,1.0,1.0,True,0.9999999999768423,0.9936206185533981,0.1508229374885559,0.44787610162848573,0.6464708089814949,1.0509240031161897,1.4326128005981158,1.4837127053736299,1.486236810684204
Module-Elementwise Equil,Factorized Equil,7,5,2ccd67ef6dc678dedb24516f999e3c596fe1825e1fcfc3e28728098358ff6221,3372c7ef3c80e01bc2a35a91cc18183dee29b019d1c85dd3eab446cd78a97ec8,conv1,160,25,0.03081297981812548,0.9700956580713498,0.963755420133599,True,1.266745307715768,0.23264242271124078,0.8959423899650574,0.9560856549310132,1.0190486988370755,1.2941688655621082,1.4659384617907587,1.513802299305223,1.530814290046692
Module-Elementwise Equil,Factorized Equil,7,5,2ccd67ef6dc678dedb24516f999e3c596fe1825e1fcfc3e28728098358ff6221,3372c7ef3c80e01bc2a35a91cc18183dee29b019d1c85dd3eab446cd78a97ec8,conv2,4640,176,0.058280110095540474,0.9423933942901914,0.9506565252167058,True,1.1873364522994045,0.3645067734814324,0.7541108131408691,0.8164125655568637,0.9336210583958695,1.197761893260387,1.475838474011764,1.641563420285588,1.745588779449463
Module-Elementwise Equil,Factorized Equil,7,5,2ccd67ef6dc678dedb24516f999e3c596fe1825e1fcfc3e28728098358ff6221,3372c7ef3c80e01bc2a35a91cc18183dee29b019d1c85dd3eab446cd78a97ec8,fc1,200832,1696,0.09435429906291065,0.9503775124550355,0.9709641957962868,True,1.0003756415623053,0.7151043289713948,0.4102507531642914,0.5359481578858019,0.688928508756035,0.9954182803529106,1.4655833125050555,1.920810815727016,2.128892421722412
Module-Elementwise Equil,Factorized Equil,7,5,2ccd67ef6dc678dedb24516f999e3c596fe1825e1fcfc3e28728098358ff6221,3372c7ef3c80e01bc2a35a91cc18183dee29b019d1c85dd3eab446cd78a97ec8,fc2,1290,138,0.06711899088293836,0.9936786066828309,0.9944130518095897,True,0.49389602715153974,1.0289350078320905,0.1642356961965561,0.18774090827014422,0.24438847040383962,0.4390660300915332,1.2677051851380416,1.6594373227865886,1.755506992340088
Module-Elementwise Equil,Factorized Equil,7,5,2ccd67ef6dc678dedb24516f999e3c596fe1825e1fcfc3e28728098358ff6221,3372c7ef3c80e01bc2a35a91cc18183dee29b019d1c85dd3eab446cd78a97ec8,__global__,206922,2034,0.09351843413111957,0.9533659874014548,0.9703755537112564,True,0.9999999994968661,1.1126861601963736,0.1642356961965561,0.5195409113074324,0.6873553573267358,1.0002824664109495,1.4653096795063654,1.9177892875242992,2.128892421722412
Module-Elementwise Equil,Layer-Scalar Equil,7,5,2ccd67ef6dc678dedb24516f999e3c596fe1825e1fcfc3e28728098358ff6221,3372c7ef3c80e01bc2a35a91cc18183dee29b019d1c85dd3eab446cd78a97ec8,conv1,160,1,0.1269471389980636,,,False,1.2667453289031982,0.0,1.2667453289031982,1.2667453289031982,1.2667453289031982,1.2667453289031982,1.2667453289031982,1.2667453289031982,1.2667453289031982
Module-Elementwise Equil,Layer-Scalar Equil,7,5,2ccd67ef6dc678dedb24516f999e3c596fe1825e1fcfc3e28728098358ff6221,3372c7ef3c80e01bc2a35a91cc18183dee29b019d1c85dd3eab446cd78a97ec8,conv2,4640,1,0.17422706636207247,,,False,1.1873364448547363,0.0,1.1873364448547363,1.1873364448547363,1.1873364448547363,1.1873364448547363,1.1873364448547363,1.1873364448547363,1.1873364448547363
Module-Elementwise Equil,Layer-Scalar Equil,7,5,2ccd67ef6dc678dedb24516f999e3c596fe1825e1fcfc3e28728098358ff6221,3372c7ef3c80e01bc2a35a91cc18183dee29b019d1c85dd3eab446cd78a97ec8,fc1,200832,1,0.30329348857944555,,,False,1.0003756284713745,0.0,1.0003756284713745,1.0003756284713745,1.0003756284713745,1.0003756284713745,1.0003756284713745,1.0003756284713745,1.0003756284713745
Module-Elementwise Equil,Layer-Scalar Equil,7,5,2ccd67ef6dc678dedb24516f999e3c596fe1825e1fcfc3e28728098358ff6221,3372c7ef3c80e01bc2a35a91cc18183dee29b019d1c85dd3eab446cd78a97ec8,fc2,1290,1,0.5978764367680195,,,False,0.4938960373401642,0.0,0.4938960373401642,0.4938960373401642,0.4938960373401642,0.4938960373401642,0.4938960373401642,0.4938960373401642,0.4938960373401642
Module-Elementwise Equil,Layer-Scalar Equil,7,5,2ccd67ef6dc678dedb24516f999e3c596fe1825e1fcfc3e28728098358ff6221,3372c7ef3c80e01bc2a35a91cc18183dee29b019d1c85dd3eab446cd78a97ec8,__global__,206922,3,0.3036465768788998,0.1991275606001935,0.11665645660368418,True,0.9999999867969309,0.40905376979898783,0.4938960373401642,1.0003756284713745,1.0003756284713745,1.0003756284713745,1.0003756284713745,1.1873364448547363,1.2667453289031982
Factorized Equil,Module-Elementwise Equil,7,1,83af36b276f8b2b8ba65cd35f62019e20f98e240c4e9cbf508e0fe0acc070f7f,dfc8185a304cb3f9859d518ebeb81a46df2c9eb4686f132cc28d98be1f3b41e7,conv1,160,160,0.0,1.0,1.0,True,1.4934854024707789,0.138392112365128,1.1610636711120605,1.2492795036269106,1.4443395393638434,1.4947717032160144,1.5674480643499162,1.5955950133532857,1.5967912673950195
Factorized Equil,Module-Elementwise Equil,7,1,83af36b276f8b2b8ba65cd35f62019e20f98e240c4e9cbf508e0fe0acc070f7f,dfc8185a304cb3f9859d518ebeb81a46df2c9eb4686f132cc28d98be1f3b41e7,conv2,4640,4640,0.0,1.0,1.0,True,1.3149996484357211,0.506255630061352,0.5034248232841492,0.7458557813043335,0.9645096290338545,1.4220163820463942,1.6004314780018367,1.6147485649495184,1.6150659322738647
Factorized Equil,Module-Elementwise Equil,7,1,83af36b276f8b2b8ba65cd35f62019e20f98e240c4e9cbf508e0fe0acc070f7f,dfc8185a304cb3f9859d518ebeb81a46df2c9eb4686f132cc28d98be1f3b41e7,fc1,200832,200832,0.0,0.9999999999999999,1.0,True,0.9939031598737249,0.8959519703814028,0.20522879064083097,0.36921172767290955,0.4949580311750194,1.128678560235044,1.6150659322738647,1.6150659322738647,1.6150659322738647
Factorized Equil,Module-Elementwise Equil,7,1,83af36b276f8b2b8ba65cd35f62019e20f98e240c4e9cbf508e0fe0acc070f7f,dfc8185a304cb3f9859d518ebeb81a46df2c9eb4686f132cc28d98be1f3b41e7,fc2,1290,1290,0.0,1.0,1.0,True,0.9206926657658117,1.033492281379256,0.14951954782009125,0.2751372553433489,0.45612675864639596,0.982052490293234,1.6150659322738647,1.6150659322738647,1.6150659322738647
Factorized Equil,Module-Elementwise Equil,7,1,83af36b276f8b2b8ba65cd35f62019e20f98e240c4e9cbf508e0fe0acc070f7f,dfc8185a304cb3f9859d518ebeb81a46df2c9eb4686f132cc28d98be1f3b41e7,__global__,206922,206921,0.0,0.9999999999999999,0.9999999999999999,True,0.9999999954176217,1.033492281379256,0.14951954782009125,0.36947873999670583,0.49726491868417166,1.1420199274938374,1.6150659322738647,1.6150659322738647,1.6150659322738647
Factorized Equil,Factorized Equil,7,1,83af36b276f8b2b8ba65cd35f62019e20f98e240c4e9cbf508e0fe0acc070f7f,dfc8185a304cb3f9859d518ebeb81a46df2c9eb4686f132cc28d98be1f3b41e7,conv1,160,25,0.022458548774226792,0.8754978106510743,0.8639106996367046,True,1.4934854138434746,0.08542301586172629,1.3214478492736816,1.3313600952522113,1.4369479431890122,1.4911273669559417,1.5835824030951042,1.6062889714690531,1.6086925268173218
Factorized Equil,Factorized Equil,7,1,83af36b276f8b2b8ba65cd35f62019e20f98e240c4e9cbf508e0fe0acc070f7f,dfc8185a304cb3f9859d518ebeb81a46df2c9eb4686f132cc28d98be1f3b41e7,conv2,4640,176,0.08597999400000914,0.907232314533015,0.9240985055681681,True,1.3149996561321315,0.4637078409833515,0.6719903349876404,0.8747554483373269,1.0217114862898384,1.3159779305302015,1.6631581585925348,1.9167354297489647,1.9546583890914917
Factorized Equil,Factorized Equil,7,1,83af36b276f8b2b8ba65cd35f62019e20f98e240c4e9cbf508e0fe0acc070f7f,dfc8185a304cb3f9859d518ebeb81a46df2c9eb4686f132cc28d98be1f3b41e7,fc1,200832,1696,0.1836282256848324,0.922433685578216,0.9457795604979686,True,0.9939031641801201,0.9399882731960253,0.301334023475647,0.4588412055372842,0.5677333772138465,1.0025738477672608,1.844844913480869,2.6110177014548257,2.624438762664795
Factorized Equil,Factorized Equil,7,1,83af36b276f8b2b8ba65cd35f62019e20f98e240c4e9cbf508e0fe0acc070f7f,dfc8185a304cb3f9859d518ebeb81a46df2c9eb4686f132cc28d98be1f3b41e7,fc2,1290,138,0.057750160694056585,0.9938279852299644,0.9680042808324524,True,0.9206926666260326,1.029683906209374,0.1700037121772766,0.30339633988013526,0.47085669114956985,0.9691377137413042,1.6744044758771262,1.8202972412109375,1.8202972412109375
Factorized Equil,Factorized Equil,7,1,83af36b276f8b2b8ba65cd35f62019e20f98e240c4e9cbf508e0fe0acc070f7f,dfc8185a304cb3f9859d518ebeb81a46df2c9eb4686f132cc28d98be1f3b41e7,__global__,206922,2034,0.18142180341347672,0.9236090481035972,0.942777259287272,True,0.999999999765868,1.1885780389378289,0.1700037121772766,0.4581425073649466,0.5687826573846968,1.0180464386916115,1.8250047921179586,2.6093015670776367,2.624438762664795
Factorized Equil,Layer-Scalar Equil,7,1,83af36b276f8b2b8ba65cd35f62019e20f98e240c4e9cbf508e0fe0acc070f7f,dfc8185a304cb3f9859d518ebeb81a46df2c9eb4686f132cc28d98be1f3b41e7,conv1,160,1,0.046476660454737855,,,False,1.4934854507446291,0.0,1.493485450744629,1.493485450744629,1.493485450744629,1.493485450744629,1.493485450744629,1.493485450744629,1.493485450744629
Factorized Equil,Layer-Scalar Equil,7,1,83af36b276f8b2b8ba65cd35f62019e20f98e240c4e9cbf508e0fe0acc070f7f,dfc8185a304cb3f9859d518ebeb81a46df2c9eb4686f132cc28d98be1f3b41e7,conv2,4640,1,0.20440770004680897,,,False,1.3149996995925903,0.0,1.3149996995925903,1.3149996995925903,1.3149996995925903,1.3149996995925903,1.3149996995925903,1.3149996995925903,1.3149996995925903
Factorized Equil,Layer-Scalar Equil,7,1,83af36b276f8b2b8ba65cd35f62019e20f98e240c4e9cbf508e0fe0acc070f7f,dfc8185a304cb3f9859d518ebeb81a46df2c9eb4686f132cc28d98be1f3b41e7,fc1,200832,1,0.47552918439652264,,,False,0.9939031600952148,0.0,0.9939031600952148,0.9939031600952148,0.9939031600952148,0.9939031600952148,0.9939031600952148,0.9939031600952148,0.9939031600952148
Factorized Equil,Layer-Scalar Equil,7,1,83af36b276f8b2b8ba65cd35f62019e20f98e240c4e9cbf508e0fe0acc070f7f,dfc8185a304cb3f9859d518ebeb81a46df2c9eb4686f132cc28d98be1f3b41e7,fc2,1290,1,0.520590064083374,,,False,0.9206926822662354,0.0,0.9206926822662354,0.9206926822662354,0.9206926822662354,0.9206926822662354,0.9206926822662354,0.9206926822662354,0.9206926822662354
Factorized Equil,Layer-Scalar Equil,7,1,83af36b276f8b2b8ba65cd35f62019e20f98e240c4e9cbf508e0fe0acc070f7f,dfc8185a304cb3f9859d518ebeb81a46df2c9eb4686f132cc28d98be1f3b41e7,__global__,206922,3,0.4712758299896105,0.09173133039391759,0.05393989188923992,True,0.999999996642981,0.21008630478487136,0.9206926822662354,0.9939031600952148,0.9939031600952148,0.9939031600952148,0.9939031600952148,1.3149996995925903,1.493485450744629
Factorized Equil,Module-Elementwise Equil,7,2,52e86291118a796baac2216636928b8411bc7cd8ab35fdc27677c77a2f9f5ac8,ba56647c477b71da3e81cfb7473915b39c3178b77f1d5e99efe0612e6cc78db4,conv1,160,160,0.0,1.0,1.0,True,1.2291417519542505,0.33269550985406837,0.6971831917762756,0.7655809533811779,0.8898619930421849,1.2870712465720955,1.4798584637904382,1.4946238534312266,1.4998313188552856
