method,seed,epoch,privacy_valid,train_loss,test_loss,test_accuracy,epsilon_spent,clip_fraction,mean_clip_factor,layer,W_kron,W_G,W_A,log_kappa_kron
CLW-Clean-Slow,7,4,False,0.7191050942891684,0.6172071149435128,0.9255,0.9432980775071597,0.16923744658119658,0.8482286216866257,fc1,99.58174391637077,3.421703755453893,27.917956656770254,inf
CLW-Clean-Slow,7,4,False,0.7191050942891684,0.6172071149435128,0.9255,0.9432980775071597,0.16923744658119658,0.8482286216866257,fc2,9.591820696896342,0.5253329093105833,8.478669106654745,49.713561709572865
CLW-Clean-Slow,7,5,False,0.7422626910683436,0.7475716076731682,0.9175,0.995693195331761,0.15850360576923078,0.8569344277055855,conv1,1.8300374268564983,0.5095443772434287,1.566082859160537,6.802782940828345
CLW-Clean-Slow,7,5,False,0.7422626910683436,0.7475716076731682,0.9175,0.995693195331761,0.15850360576923078,0.8569344277055855,conv2,6.211196356235625,0.2514344868796545,6.018769369484436,11.483400379305916
CLW-Clean-Slow,7,5,False,0.7422626910683436,0.7475716076731682,0.9175,0.995693195331761,0.15850360576923078,0.8569344277055855,fc1,88.10895531125183,3.221466439246194,26.10354848697019,inf
CLW-Clean-Slow,7,5,False,0.7422626910683436,0.7475716076731682,0.9175,0.995693195331761,0.15850360576923078,0.8569344277055855,fc2,9.119527845869278,0.4967853745125726,8.155101275127594,inf
CLW-Clean-Fast,7,1,False,0.7811805860609071,0.5476917469859123,0.9026,0.7861127240333559,0.44214075854700857,0.6174844239766781,conv1,2.07199546592659,0.6955769478935788,1.60226030265059,8.210033255762726
CLW-Clean-Fast,7,1,False,0.7811805860609071,0.5476917469859123,0.9026,0.7861127240333559,0.44214075854700857,0.6174844239766781,conv2,7.424249702246177,0.2984363340039917,7.108445879498117,13.089021588510615
CLW-Clean-Fast,7,1,False,0.7811805860609071,0.5476917469859123,0.9026,0.7861127240333559,0.44214075854700857,0.6174844239766781,fc1,103.51005924956233,3.5188445525215046,28.279167206086928,inf
CLW-Clean-Fast,7,1,False,0.7811805860609071,0.5476917469859123,0.9026,0.7861127240333559,0.44214075854700857,0.6174844239766781,fc2,9.982592423318216,0.5382570103660593,8.777347326568588,inf
CLW-Clean-Fast,7,2,False,0.5704091095771545,0.5490893576025963,0.9181,0.8385078418579571,0.22470953525641027,0.8058687435765551,conv1,1.882933421459781,0.5289424631646161,1.597414706177942,7.39578355870263
CLW-Clean-Fast,7,2,False,0.5704091095771545,0.5490893576025963,0.9181,0.8385078418579571,0.22470953525641027,0.8058687435765551,conv2,6.409196481762077,0.2826822194949137,6.161509558376563,12.797482595025574
CLW-Clean-Fast,7,2,False,0.5704091095771545,0.5490893576025963,0.9181,0.8385078418579571,0.22470953525641027,0.8058687435765551,fc1,77.89521355171615,3.385738443478365,22.043722154021864,inf
CLW-Clean-Fast,7,2,False,0.5704091095771545,0.5490893576025963,0.9181,0.8385078418579571,0.22470953525641027,0.8058687435765551,fc2,8.368101768266204,0.5218054980033232,7.404392798465655,inf
CLW-Clean-Fast,7,3,False,0.5727881119292006,0.545061847615242,0.9307,0.8909029596825585,0.1750801282051282,0.8463006406767756,conv1,1.8310053566409672,0.4835506629790965,1.5898817064095356,6.798491211394527
CLW-Clean-Fast,7,3,False,0.5727881119292006,0.545061847615242,0.9307,0.8909029596825585,0.1750801282051282,0.8463006406767756,conv2,5.5618825760576085,0.29592726552784565,5.3257039556997094,11.855600097191925
CLW-Clean-Fast,7,3,False,0.5727881119292006,0.545061847615242,0.9307,0.8909029596825585,0.1750801282051282,0.8463006406767756,fc1,59.07596939395547,3.203336225528407,17.578263574457733,inf
CLW-Clean-Fast,7,3,False,0.5727881119292006,0.545061847615242,0.9307,0.8909029596825585,0.1750801282051282,0.8463006406767756,fc2,7.269398061035286,0.5058113366389881,6.471076580226887,inf
CLW-Clean-Fast,7,4,False,0.6105826667104012,0.5203962787386205,0.9339,0.9432980775071597,0.14760283119658119,0.8689470927939456,conv1,1.885063738218388,0.5500306752108112,1.579826598093507,6.865102948291727
CLW-Clean-Fast,7,4,False,0.6105826667104012,0.5203962787386205,0.9339,0.9432980775071597,0.14760283119658119,0.8689470927939456,conv2,4.872475179463311,0.24809710110099017,4.722970639643177,10.960931100536712
CLW-Clean-Fast,7,4,False,0.6105826667104012,0.5203962787386205,0.9339,0.9432980775071597,0.14760283119658119,0.8689470927939456,fc1,53.4974648203206,3.3077955351185637,15.45154095445067,inf
CLW-Clean-Fast,7,4,False,0.6105826667104012,0.5203962787386205,0.9339,0.9432980775071597,0.14760283119658119,0.8689470927939456,fc2,6.939663920865714,0.5058563696217293,6.175976606945836,47.041820620721445
CLW-Clean-Fast,7,5,False,0.6417942494153976,0.6149210329398512,0.9294,0.995693195331761,0.14035790598290598,0.8744928533704872,conv1,1.8543072787963109,0.540008986250531,1.56088921515268,6.792339204728903
CLW-Clean-Fast,7,5,False,0.6417942494153976,0.6149210329398512,0.9294,0.995693195331761,0.14035790598290598,0.8744928533704872,conv2,4.489139213547195,0.24971423132969606,4.348653794947925,10.541803924880325
CLW-Clean-Fast,7,5,False,0.6417942494153976,0.6149210329398512,0.9294,0.995693195331761,0.14035790598290598,0.8744928533704872,fc1,46.25524167516842,3.1763558254144146,13.857463224951731,inf
CLW-Clean-Fast,7,5,False,0.6417942494153976,0.6149210329398512,0.9294,0.995693195331761,0.14035790598290598,0.8744928533704872,fc2,7.074440491931631,0.49373138818376017,6.3279302297722175,inf
