method,seed,epoch,interval,global_update_index,interval_steps,sensor_type,update_frequency,layer,NSR_G,cos_G,clean_G_norm,noisy_G_norm,NSR_A,cos_A,clean_A_norm,noisy_A_norm
CLW-Noisy-Fast,42,1,3,3,58,noisy,4,fc1,26.792409870464663,0.009740332419364436,1.2542160003869085e-07,3.362153517651762e-06,39.808209549250044,0.024189025703990962,3.570967066084377e-06,0.00014219556053950654
CLW-Noisy-Fast,42,1,3,3,58,noisy,4,fc2,1.2911306460718133,0.2519258285072261,6.470080195534816e-07,1.0628029973376741e-06,1.473682377166118,0.5316305884384068,2.898232225110453e-05,5.0374995440983666e-05
CLW-Noisy-Fast,42,1,4,4,59,noisy,4,conv1,111.59230810510164,-0.014138290664248945,4.571532503459466e-08,5.097966887351955e-06,76.83703426353925,0.0007805094762533202,3.524947300535518e-08,2.7086281084616458e-06
CLW-Noisy-Fast,42,1,4,4,59,noisy,4,conv2,42.99348357900416,-0.0066846086227429265,6.172442132878003e-08,2.6501396271000402e-06,34.562260940834115,0.03601422237525806,7.662040128053099e-07,2.64996599988714e-05
CLW-Noisy-Fast,42,1,4,4,59,noisy,4,fc1,23.45601389474619,0.012882912159171754,1.4442057439367572e-07,3.3901399400741713e-06,36.303159664658146,0.025988514953513606,3.933640251095258e-06,0.00014285186660878104
CLW-Noisy-Fast,42,1,4,4,59,noisy,4,fc2,1.4603883535166493,0.3008604343128053,7.945354345594145e-07,1.4111988137114329e-06,1.4086193198937111,0.5834211296430679,3.108610274593563e-05,5.392983018233798e-05
CLW-Noisy-Fast,42,2,1,5,58,noisy,4,conv1,150.58334216019335,0.0012026016963869132,3.72954920705667e-08,5.6163655742131406e-06,59.338392196254304,0.0011091220783457072,4.236009219269839e-08,2.513770397296361e-06
CLW-Noisy-Fast,42,2,1,5,58,noisy,4,conv2,30.92004390857132,0.003872689702648192,8.796019939220956e-08,2.72010635242425e-06,27.408451343635697,0.03613355526716644,9.473821090614541e-07,2.5984662755207e-05
CLW-Noisy-Fast,42,2,1,5,58,noisy,4,fc1,24.25508392966152,0.007960077864733394,1.376856772276295e-07,3.3402433264100707e-06,39.789621406634986,0.024974211395630358,3.567341175616201e-06,0.00014198765549539038
CLW-Noisy-Fast,42,2,1,5,58,noisy,4,fc2,1.074090329089248,0.23781260607259108,7.958775064745313e-07,9.695183164978383e-07,1.6343769990922832,0.5201255005943454,2.5962109734308516e-05,4.969498068768816e-05
CLW-Noisy-Fast,42,2,2,6,59,noisy,4,conv1,111.9960959897242,0.020351683017464574,5.1978347985155935e-08,5.82580498637289e-06,49.59707504711702,-0.007509553298130651,5.208857056918119e-08,2.579665071535829e-06
CLW-Noisy-Fast,42,2,2,6,59,noisy,4,conv2,33.177833028266214,-0.002099996616439791,7.982990465785999e-08,2.646452124118411e-06,28.94116988116478,0.017491216752809527,9.233123797594083e-07,2.6722622782969197e-05
CLW-Noisy-Fast,42,2,2,6,59,noisy,4,fc1,28.747000934938267,0.009447153654720427,1.1674756040534186e-07,3.3580582707158984e-06,46.88592228272085,0.01845287194124908,3.0386143065367906e-06,0.0001424920848477836
CLW-Noisy-Fast,42,2,2,6,59,noisy,4,fc2,1.8226906219730372,0.2529414892804901,5.058865586403177e-07,1.1846339830134375e-06,2.238244906902088,0.38761660396985226,1.9421034350769495e-05,4.714893300931769e-05
